"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ","it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ",0.7162542343139648,0.7162542343139648,1,1,0,1,"Skipped"
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",0.9330248236656189,0.9330248236656189,0,0,1,1,"Skipped"
"the band 's courage in the face of official repression is [[inspiring]] , especially for aging hippies ( this one included ) . ","the band 's courage in the face of official repression is [[motivated]] , especially for aging hippies ( this one included ) . ",0.2627826929092407,0.5498690605163574,1,0,1,39,"Successful"
"the movie [[achieves]] as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ","the movie [[get]] as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ",0.3321000933647156,0.5794252157211304,1,0,1,34,"Successful"
"the film [[flat]] lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","the film [[unfurnished]] lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",0.37006688117980957,0.6487109065055847,0,1,0,17,"Successful"
"jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ","jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ",0.6505085229873657,0.6505085229873657,0,0,1,1,"Skipped"
"fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.6606651544570923,0.6606651544570923,0,0,1,1,"Skipped"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.9650898575782776,0.9650898575782776,0,0,1,1,"Skipped"
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","it 's a scattershot affair , but when it hits its mark it 's brilliant . ",0.7074500322341919,0.7074500322341919,0,0,1,1,"Skipped"
"hardly a [[masterpiece]] , but it introduces viewers to a [[good]] charitable enterprise and some [[interesting]] real people . ","hardly a [[linchpin]] , but it introduces viewers to a [[advisable]] charitable enterprise and some [[nosy]] real people . ",0.04618567228317261,0.5939909219741821,1,0,1,83,"Successful"
"you wo n't like roger , but you will [[quickly]] recognize him . ","you wo n't like roger , but you will [[timely]] recognize him . ",0.4180980920791626,0.7204937934875488,0,1,0,24,"Successful"
"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.9126529693603516,0.9126529693603516,0,0,1,1,"Skipped"
"byler [[reveals]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to [[simple]] melodrama . ","byler [[uncovers]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to [[mere]] melodrama . ",0.28466570377349854,0.5129196643829346,1,0,1,82,"Successful"
"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ","this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ",0.7621600031852722,0.7621600031852722,1,1,0,1,"Skipped"
"it 's [[difficult]] to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ","it 's [[intricate]] to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",0.07377105951309204,0.5781083106994629,0,1,0,40,"Successful"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.7834950089454651,0.7834950089454651,0,0,1,1,"Skipped"
"on the whole , the movie [[lacks]] wit , feeling and believability to compensate for its [[incessant]] coarseness and banality . ","on the whole , the movie [[lacked]] wit , feeling and believability to compensate for its [[unceasingly]] coarseness and banality . ",0.2892274856567383,0.5123252868652344,0,1,0,71,"Successful"
"why make a documentary about these marginal historical figures ? ","why make a documentary about these marginal historical figures ? ",0.8141646385192871,0.8141646385192871,1,1,0,1,"Skipped"
"neither parker nor donovan is a typical [[romantic]] lead , but they bring a fresh , quirky [[charm]] to the formula . ","neither parker nor donovan is a typical [[soppy]] lead , but they bring a fresh , quirky [[tempt]] to the formula . ",0.11811518669128418,0.5548624992370605,1,0,1,60,"Successful"
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0.537488579750061,0.537488579750061,1,1,0,1,"Skipped"
"does paint some [[memorable]] [[images]] ... , but makhmalbaf keeps her distance from the [[characters]] ","does paint some [[whopping]] [[pics]] ... , but makhmalbaf keeps her distance from the [[specifics]] ",0.10429805517196655,0.6036820411682129,1,0,1,140,"Successful"
"a gripping movie , played with [[performances]] that are all [[understated]] and [[touching]] . ","a gripping movie , played with [[spectacle]] that are all [[underestimated]] and [[plaguing]] . ",0.04637610912322998,0.5013307332992554,1,0,1,51,"Successful"
"it 's one of those baseball [[pictures]] where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's one of those baseball [[pics]] where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.4867047667503357,0.9318071007728577,1,0,1,63,"Successful"
"combining quick-cut editing and a [[blaring]] [[heavy]] metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining quick-cut editing and a [[roaring]] [[big]] metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0.08167952299118042,0.5208702683448792,0,1,0,75,"Successful"
"the movie 's relatively simple plot and uncomplicated morality play [[well]] with the affable cast . ","the movie 's relatively simple plot and uncomplicated morality play [[too]] with the affable cast . ",0.07634174823760986,0.5080187320709229,1,0,1,33,"Successful"
"what the director [[ca]] n't [[do]] is make either of val kilmer 's two personas interesting or worth caring about . ","what the director [[can]] n't [[make]] is make either of val kilmer 's two personas interesting or worth caring about . ",0.07663077116012573,0.6376675367355347,0,1,0,55,"Successful"
"too [[often]] , the [[viewer]] is n't [[reacting]] to humor [[so]] [[much]] as they are [[wincing]] back in [[repugnance]] . ","too [[occasionally]] , the [[visualization]] is n't [[answers]] to humor [[well]] [[considerable]] as they are [[quivered]] back in [[repulsion]] . ",0.02218174934387207,0.5778306722640991,0,1,0,199,"Successful"
"it 's [[great]] [[escapist]] [[fun]] that recreates a place and time that [[will]] never happen again . ","it 's [[gargantuan]] [[sophomoric]] [[kidding]] that recreates a place and time that [[go]] never happen again . ",0.09496515989303589,0.7194197177886963,1,0,1,125,"Successful"
"scores no [[points]] for originality , wit , or intelligence . ","scores no [[themes]] for originality , wit , or intelligence . ",0.4039096236228943,0.6812707185745239,0,1,0,30,"Successful"
"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",0.7452715635299683,0.7452715635299683,1,1,0,1,"Skipped"
"hilariously inept and ridiculous . ","hilariously inept and ridiculous . ",0.7897323966026306,0.7897323966026306,0,0,1,1,"Skipped"
"this movie is maddening . ","this movie is maddening . ",0.5013216733932495,0.5013216733932495,1,1,0,1,"Skipped"
"it haunts you , you ca n't [[forget]] it , you admire its [[conception]] and are [[able]] to resolve some of the confusions you had while watching it . ","it haunts you , you ca n't [[forgot]] it , you admire its [[think]] and are [[unable]] to resolve some of the confusions you had while watching it . ",0.3748478293418884,0.5439503788948059,1,0,1,80,"Successful"
"sam mendes has become valedictorian at the [[school]] for soft landings and easy ways out . ","sam mendes has become valedictorian at the [[ecole]] for soft landings and easy ways out . ",0.3801664710044861,0.5530229806900024,0,1,0,55,"Successful"
"one of the smartest takes on singles [[culture]] i 've seen in a long time . ","one of the smartest takes on singles [[cultivation]] i 've seen in a long time . ",0.3793637156486511,0.518231213092804,1,0,1,15,"Successful"
"moody , heartbreaking , and filmed in a natural , unforced [[style]] that makes its characters seem entirely [[convincing]] even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced [[mode]] that makes its characters seem entirely [[unconvincing]] even when its script is not . ",0.3424376845359802,0.5019537806510925,1,0,1,47,"Successful"
"[[every]] nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","[[each]] nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.34649914503097534,0.590167760848999,0,1,0,13,"Successful"
