"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ",0.7665318250656128,0.7665318250656128,1,1,0,1,"Skipped"
"... the film suffers from a [[lack]] of humor ( something needed to balance out the violence ) ... ","... the film suffers from a [[level]] of humor ( something needed to balance out the violence ) ... ",0.028954803943634033,0.07198971509933472,0,0,0,37,"Failed"
"we root for ( clara and paul ) , even [[like]] them , [[though]] perhaps it 's an emotion closer to [[pity]] . ","we root for ( clara and paul ) , even [[for]] them , [[through]] perhaps it 's an emotion closer to [[shame]] . ",0.07520312070846558,0.5033425688743591,1,0,1,49,"Successful"
"even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[lacks]] both thrills and humor . ","even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[needs]] both thrills and humor . ",0.31650620698928833,0.7547229528427124,0,1,0,18,"Successful"
"a [[gorgeous]] , [[high-spirited]] musical from india that exquisitely blends music , dance , song , and high drama . ","a [[beautiful]] , [[funny]] musical from india that exquisitely blends music , dance , song , and high drama . ",1.9431114196777344e-05,0.00019472837448120117,1,1,1,49,"Failed"
"the emotions are raw and will strike a nerve with anyone who 's [[ever]] had family trauma . ","the emotions are raw and will strike a nerve with anyone who 's [[even]] had family trauma . ",0.40536296367645264,0.5096043348312378,1,0,1,39,"Successful"
"audrey tatou has a [[knack]] for picking roles that magnify her outrageous charm , and in this [[literate]] french comedy , she 's as morning-glory exuberant as she was in amélie . ","audrey tatou has a [[taste]] for picking roles that magnify her outrageous charm , and in this [[sophisticated]] french comedy , she 's as morning-glory exuberant as she was in amélie . ",0.0031630992889404297,0.06965172290802002,1,1,1,34,"Failed"
"... the movie is just a plain [[old]] monster . ","... the movie is just a plain [[rich]] monster . ",0.10612130165100098,0.519025981426239,0,1,0,38,"Successful"
"in its best moments , resembles a bad high school production of grease , without benefit of song . ","in its best moments , resembles a bad high school production of grease , without benefit of song . ",0.943207323551178,0.943207323551178,1,1,0,1,"Skipped"
"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ","pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",0.9878741502761841,0.9878741502761841,1,1,0,1,"Skipped"
"the iditarod lasts for [[days]] - this just felt like it did . ","the iditarod lasts for [[ten]] - this just felt like it did . ",0.3245123624801636,0.5507518649101257,0,1,0,32,"Successful"
"holden caulfield did it better . ","holden caulfield did it better . ",0.8534043431282043,0.8534043431282043,1,1,0,1,"Skipped"
"a [[delectable]] and [[intriguing]] thriller filled with surprises , [[read]] my lips is an original . ","a [[slow]] and [[deadly]] thriller filled with surprises , [[lick]] my lips is an original . ",0.0002740025520324707,0.6065119504928589,1,0,1,87,"Successful"
"seldom has a movie so closely matched the [[spirit]] of a man and his work . ","seldom has a movie so closely matched the [[mind]] of a man and his work . ",0.12940442562103271,0.15976828336715698,1,1,1,10,"Failed"
"nicks , seemingly [[uncertain]] what 's going to make people laugh , runs the gamut from stale parody to raunchy [[sex]] gags to formula romantic comedy . ","nicks , seemingly [[telling]] what 's going to make people laugh , runs the gamut from stale parody to raunchy [[horror]] gags to formula romantic comedy . ",0.021780729293823242,0.5795307159423828,0,1,0,70,"Successful"
"the action switches between past and present , but the material link is too [[tenuous]] to anchor the emotional connections that purport to [[span]] a 125-year divide . ","the action switches between past and present , but the material link is too [[deep]] to anchor the emotional connections that purport to [[hold]] a 125-year divide . ",0.13932693004608154,0.4676719307899475,0,0,0,64,"Failed"
"it 's an offbeat [[treat]] that pokes fun at the democratic exercise while also [[examining]] its significance for those who take part . ","it 's an offbeat [[work]] that pokes fun at the democratic exercise while also [[showing]] its significance for those who take part . ",0.03609651327133179,0.24429017305374146,1,1,1,28,"Failed"
"it 's a [[cookie-cutter]] movie , a cut-and-paste job . ","it 's a [[fine]] movie , a cut-and-paste job . ",0.40798598527908325,0.9607896208763123,0,1,0,39,"Successful"
"i had to [[look]] [[away]] - this was god awful . ","i had to [[cheer]] [[up]] - this was god awful . ",0.06797593832015991,0.6512548327445984,0,1,0,63,"Successful"
"[[thanks]] to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most [[compelling]] variations on in the company of men . ","[[akin]] to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most [[interesting]] variations on in the company of men . ",0.08551186323165894,0.5585505962371826,1,0,1,73,"Successful"
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a [[handful]] of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a [[couple]] of unintentional howlers and numerous yawns . ",0.18432319164276123,0.7354476451873779,0,1,0,60,"Successful"
"a [[gorgeous]] , witty , [[seductive]] movie . ","a [[naughty]] , witty , [[short]] movie . ",0.0003750324249267578,0.7410280108451843,1,0,1,81,"Successful"
"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.5039454698562622,0.5039454698562622,1,1,0,1,"Skipped"
"it does [[n't]] believe in itself , it has no sense of humor ... it 's just plain bored . ","it does [[quite]] believe in itself , it has no sense of humor ... it 's just plain bored . ",0.007103621959686279,0.02262425422668457,0,0,0,14,"Failed"
"a [[sequence]] of [[ridiculous]] shoot - 'em - up scenes . ","a [[performance]] of [[ten]] shoot - 'em - up scenes . ",0.029717743396759033,0.5990455150604248,0,1,0,89,"Successful"
"the weight of the piece , the [[unerring]] professionalism of the chilly production , and the fascination embedded in the lurid topic [[prove]] recommendation enough . ","the weight of the piece , the [[apparent]] professionalism of the chilly production , and the fascination embedded in the lurid topic [[being]] recommendation enough . ",0.14461344480514526,0.45424884557724,1,1,1,63,"Failed"
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[short]] on the thrills the oversize medium demands . ","( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[big]] on the thrills the oversize medium demands . ",0.18673837184906006,0.6725532412528992,0,1,0,30,"Successful"
"as surreal as a dream and as [[detailed]] as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ","as surreal as a dream and as [[convincing]] as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",0.0156441330909729,0.08599698543548584,1,1,1,15,"Failed"
"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ","escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",0.8059602975845337,0.8059602975845337,0,0,1,1,"Skipped"
"there 's ... [[tremendous]] energy from the cast , a sense of playfulness and excitement that seems appropriate . ","there 's ... [[intense]] energy from the cast , a sense of playfulness and excitement that seems appropriate . ",0.022279977798461914,0.04224675893783569,1,1,1,16,"Failed"
"this [[illuminating]] documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human [[complexities]] beneath . ","this [[long]] documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human [[experience]] beneath . ",0.0017088055610656738,0.4886971712112427,1,1,1,33,"Failed"
"the [[subtle]] strength of `` elling '' is that it never loses touch with the reality of the grim situation . ","the [[apparent]] strength of `` elling '' is that it never loses touch with the reality of the grim situation . ",0.22063541412353516,0.6234787702560425,1,0,1,13,"Successful"
"[[holm]] ... [[embodies]] the character with an effortlessly regal charisma . ","[[taylor]] ... [[wears]] the character with an effortlessly regal charisma . ",0.017068922519683838,0.7824021577835083,1,0,1,75,"Successful"
"the title not only describes its main [[characters]] , but the lazy people [[behind]] the camera as [[well]] . ","the title not only describes its main [[character]] , but the lazy people [[under]] the camera as [[always]] . ",0.004449367523193359,0.05032545328140259,0,0,0,39,"Failed"
"it offers little [[beyond]] the momentary joys of pretty and weightless intellectual entertainment . ","it offers little [[against]] the momentary joys of pretty and weightless intellectual entertainment . ",0.4579155445098877,0.999335527420044,0,1,0,46,"Successful"
"a synthesis of cliches and absurdities that seems positively [[decadent]] in its cinematic flash and emptiness . ","a synthesis of cliches and absurdities that seems positively [[compelling]] in its cinematic flash and emptiness . ",0.30429762601852417,0.6522809863090515,0,1,0,33,"Successful"
"a [[subtle]] and well-crafted ( for the most part ) chiller . ","a [[compact]] and well-crafted ( for the most part ) chiller . ",0.0962027907371521,0.7154309153556824,1,0,1,51,"Successful"
"has a lot of the virtues of eastwood at his best . ","has a lot of the virtues of eastwood at his best . ",0.751656711101532,0.751656711101532,0,0,1,1,"Skipped"
"it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ","it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ",0.9244670867919922,0.9244670867919922,1,1,0,1,"Skipped"
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0.5807266235351562,0.5807266235351562,1,1,0,1,"Skipped"
"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",0.5647675395011902,0.5647675395011902,0,0,1,1,"Skipped"
"[[mr]]. tsai is a very original [[artist]] in his medium , and what time is it there ? ","[[m]]. tsai is a very original [[artists]] in his medium , and what time is it there ? ",0.05432099103927612,0.09131592512130737,1,1,1,9,"Failed"
"[[sade]] is an [[engaging]] look at the controversial eponymous and fiercely atheistic hero . ","[[death]] is an [[alternate]] look at the controversial eponymous and fiercely atheistic hero . ",0.04368478059768677,0.7356507778167725,1,0,1,82,"Successful"
"so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ","so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ",0.6713129878044128,0.6713129878044128,1,1,0,1,"Skipped"
"a [[tender]] , [[heartfelt]] family drama . ","a [[dirty]] , [[bleak]] family drama . ",0.000943601131439209,0.9736238121986389,1,0,1,31,"Successful"
"... a [[hollow]] joke told by a cinematic gymnast having too [[much]] fun embellishing the misanthropic [[tale]] to actually engage it . ","... a [[wry]] joke told by a cinematic gymnast having too [[deep]] fun embellishing the misanthropic [[story]] to actually engage it . ",0.01850581169128418,0.37132781744003296,0,0,0,48,"Failed"
"the [[cold]] turkey [[would]] 've been a [[far]] better title . ","the [[fat]] turkey [[family]] 've been a [[most]] better title . ",0.027386367321014404,0.7556380033493042,0,1,0,112,"Successful"
"manages to be both repulsively sadistic and mundane . ","manages to be both repulsively sadistic and mundane . ",0.6309809684753418,0.6309809684753418,1,1,0,1,"Skipped"
"it 's just [[disappointingly]] superficial -- a movie that has all the elements necessary to be a fascinating , [[involving]] character study , but never does more than scratch the surface . ","it 's just [[how]] superficial -- a movie that has all the elements necessary to be a fascinating , [[compelling]] character study , but never does more than scratch the surface . ",0.026831626892089844,0.6548997163772583,0,1,0,37,"Successful"
"this is a story of two misfits who do n't [[stand]] a chance alone , but together they are magnificent . ","this is a story of two misfits who do n't [[make]] a chance alone , but together they are magnificent . ",0.46775925159454346,0.5963081121444702,1,0,1,50,"Successful"
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0.6948311924934387,0.6948311924934387,1,1,0,1,"Skipped"
"the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ","the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ",0.7620753049850464,0.7620753049850464,0,0,1,1,"Skipped"
"on this tricky topic , tadpole is very much a step in the [[right]] direction , with its blend of frankness , civility and compassion . ","on this tricky topic , tadpole is very much a step in the [[hard]] direction , with its blend of frankness , civility and compassion . ",0.031752586364746094,0.04047161340713501,1,1,1,16,"Failed"
"the script kicks in , and mr. [[hartley]] 's distended pace and foot-dragging rhythms follow . ","the script kicks in , and mr. [[jack]] 's distended pace and foot-dragging rhythms follow . ",0.03333920240402222,0.8652289509773254,0,1,0,46,"Successful"
"you wonder why enough was [[n't]] just a music video rather than a [[full-length]] movie . ","you wonder why enough was [[about]] just a music video rather than a [[super]] movie . ",0.0022707581520080566,0.06414282321929932,0,0,0,24,"Failed"
"if you 're hard up for raunchy college humor , this is your ticket [[right]] here . ","if you 're hard up for raunchy college humor , this is your ticket [[here]] here . ",0.38423484563827515,0.8491431474685669,1,0,1,15,"Successful"
"a fast , [[funny]] , highly [[enjoyable]] movie . ","a fast , [[nasty]] , highly [[offensive]] movie . ",0.003319084644317627,0.9696624875068665,1,0,1,86,"Successful"
"[[good]] old-fashioned slash-and-hack is back ! ","[[bad]] old-fashioned slash-and-hack is back ! ",0.033602774143218994,0.7441942691802979,1,0,1,15,"Successful"
"this one is definitely one to skip , even for horror movie fanatics . ","this one is definitely one to skip , even for horror movie fanatics . ",0.9714261293411255,0.9714261293411255,1,1,0,1,"Skipped"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0.9125908613204956,0.9125908613204956,1,1,0,1,"Skipped"
"[[exquisitely]] [[nuanced]] in mood tics and dialogue , this chamber drama is [[superbly]] acted by the deeply [[appealing]] veteran bouquet and the chilling but quite [[human]] berling . ","[[equally]] [[dressed]] in mood tics and dialogue , this chamber drama is [[well]] acted by the deeply [[charged]] veteran bouquet and the chilling but quite [[gentle]] berling . ",0.0031412839889526367,0.09530645608901978,1,1,1,118,"Failed"
"uses [[high]] comedy to evoke surprising poignance . ","uses [[dry]] comedy to evoke surprising poignance . ",0.1567571759223938,0.841231107711792,1,0,1,41,"Successful"
"[[one]] of creepiest , scariest movies to come along in a long , long time , easily [[rivaling]] blair witch or the others . ","[[three]] of creepiest , scariest movies to come along in a long , long time , easily [[being]] blair witch or the others . ",0.09593427181243896,0.5528459548950195,1,0,1,42,"Successful"
"a string of [[rehashed]] sight [[gags]] based in insipid vulgarity . ","a string of [[mystical]] sight [[illusions]] based in insipid vulgarity . ",0.038164377212524414,0.9918885827064514,0,1,0,106,"Successful"
"[[among]] the year 's most [[intriguing]] explorations of alientation . ","[[after]] the year 's most [[expensive]] explorations of alientation . ",0.010906457901000977,0.6469016075134277,1,0,1,68,"Successful"
"the movie [[fails]] to live up to the sum of its [[parts]] . ","the movie [[succeeded]] to live up to the sum of its [[hits]] . ",0.021692395210266113,0.6793152093887329,0,1,0,99,"Successful"
"the son 's room is a triumph of [[gentility]] that earns its moments of pathos . ","the son 's room is a triumph of [[sorts]] that earns its moments of pathos . ",0.3609388470649719,0.5374200344085693,1,0,1,13,"Successful"
"there is nothing outstanding about this film , but it is good [[enough]] and will likely be appreciated most by sailors and [[folks]] who [[know]] their way around a submarine . ","there is nothing outstanding about this film , but it is good [[indeed]] and will likely be appreciated most by sailors and [[guys]] who [[find]] their way around a submarine . ",0.010948479175567627,0.14048147201538086,1,1,1,35,"Failed"
"this is a train wreck of an action film -- a [[stupefying]] attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ","this is a train wreck of an action film -- a [[daring]] attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ",0.28942692279815674,0.5238337516784668,0,1,0,41,"Successful"
"the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ","the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ",0.871017575263977,0.871017575263977,0,0,1,1,"Skipped"
"green might want to hang [[onto]] that ski mask , as robbery may be the only way to pay for his next project . ","green might want to hang [[about]] that ski mask , as robbery may be the only way to pay for his next project . ",0.29833877086639404,0.6217082142829895,0,1,0,28,"Successful"
"it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ","it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ",0.5023838877677917,0.5023838877677917,1,1,0,1,"Skipped"
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",0.9661005735397339,0.9661005735397339,0,0,1,1,"Skipped"
"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ","the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",0.5639076828956604,0.5639076828956604,0,0,1,1,"Skipped"
"the [[movie]] achieves as great an impact by [[keeping]] these thoughts hidden as ... ( quills ) did by showing them . ","the [[film]] achieves as great an impact by [[hiding]] these thoughts hidden as ... ( quills ) did by showing them . ",0.1524832844734192,0.23248684406280518,1,1,1,53,"Failed"
"the film flat lines when it should peak and is more [[missed]] opportunity and trifle than dark , decadent truffle . ","the film flat lines when it should peak and is more [[worth]] opportunity and trifle than dark , decadent truffle . ",0.15849196910858154,0.3460325598716736,0,0,0,23,"Failed"
"jaglom ... put ( s ) the audience in the privileged [[position]] of eavesdropping on his characters ","jaglom ... put ( s ) the audience in the privileged [[persona]] of eavesdropping on his characters ",0.45289427042007446,0.7963507771492004,1,0,1,57,"Successful"
"fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.7145231366157532,0.7145231366157532,0,0,1,1,"Skipped"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.7266834378242493,0.7266834378242493,0,0,1,1,"Skipped"
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","it 's a scattershot affair , but when it hits its mark it 's brilliant . ",0.8994752168655396,0.8994752168655396,0,0,1,1,"Skipped"
"hardly a masterpiece , but it [[introduces]] viewers to a good charitable enterprise and some interesting [[real]] people . ","hardly a masterpiece , but it [[opens]] viewers to a good charitable enterprise and some interesting [[other]] people . ",0.11858880519866943,0.260570228099823,1,1,1,50,"Failed"
"you wo n't like roger , but you will quickly recognize him . ","you wo n't like roger , but you will quickly recognize him . ",0.9538454413414001,0.9538454413414001,1,1,0,1,"Skipped"
"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.9948749542236328,0.9948749542236328,0,0,1,1,"Skipped"
"byler [[reveals]] his characters in a way that intrigues and even fascinates us , and he [[never]] reduces the situation to simple melodrama . ","byler [[tells]] his characters in a way that intrigues and even fascinates us , and he [[literally]] reduces the situation to simple melodrama . ",0.06890380382537842,0.1612616777420044,1,1,1,37,"Failed"
"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial [[prejudice]] in its ugly and diverse forms . ","this riveting world war ii moral suspense story deals with the shadow side of american culture : racial [[ity]] in its ugly and diverse forms . ",0.3166901469230652,0.5372583866119385,0,1,0,21,"Successful"
"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ","it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",0.6607095003128052,0.6607095003128052,1,1,0,1,"Skipped"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.6231018304824829,0.6231018304824829,0,0,1,1,"Skipped"
"on the whole , the movie lacks wit , feeling and [[believability]] to compensate for its incessant coarseness and banality . ","on the whole , the movie lacks wit , feeling and [[daring]] to compensate for its incessant coarseness and banality . ",0.018315136432647705,0.34314364194869995,0,0,0,16,"Failed"
"why make a documentary about these [[marginal]] historical figures ? ","why make a documentary about these [[local]] historical figures ? ",0.08577883243560791,0.7042380571365356,0,1,0,50,"Successful"
"neither parker nor donovan is a typical romantic [[lead]] , but they bring a fresh , quirky charm to the formula . ","neither parker nor donovan is a typical romantic [[plot]] , but they bring a fresh , quirky charm to the formula . ",0.20560884475708008,0.5716606378555298,1,0,1,27,"Successful"
"his [[last]] movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","his [[newest]] movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0.37868934869766235,0.6007939577102661,0,1,0,25,"Successful"
"does paint some [[memorable]] [[images]] ... , but [[makhmalbaf]] keeps her [[distance]] from the characters ","does paint some [[bad]] [[situations]] ... , but [[nevertheless]] keeps her [[back]] from the characters ",5.733966827392578e-05,0.8280545473098755,1,0,1,142,"Successful"
"a [[gripping]] movie , played with performances that are all understated and touching . ","a [[slow]] movie , played with performances that are all understated and touching . ",0.10124653577804565,0.8361490368843079,1,0,1,42,"Successful"
"it 's [[one]] of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem [[possible]] . ","it 's [[two]] of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem [[ridiculous]] . ",0.16303116083145142,0.734228253364563,1,0,1,38,"Successful"
"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0.6096861958503723,0.6096861958503723,1,1,0,1,"Skipped"
"the movie 's relatively simple plot and uncomplicated morality [[play]] well with the affable cast . ","the movie 's relatively simple plot and uncomplicated morality [[stuck]] well with the affable cast . ",0.11621695756912231,0.9081404805183411,1,0,1,56,"Successful"
"what the director ca [[n't]] do is make either of val kilmer 's two personas [[interesting]] or worth caring about . ","what the director ca [[also]] do is make either of val kilmer 's two personas [[fascinating]] or worth caring about . ",0.20588308572769165,0.6729898452758789,0,1,0,25,"Successful"
"too often , the viewer is [[n't]] reacting to humor so much as they are wincing [[back]] in repugnance . ","too often , the viewer is [[just]] reacting to humor so much as they are wincing [[still]] in repugnance . ",0.05940324068069458,0.6109832525253296,0,1,0,49,"Successful"
"it 's [[great]] escapist fun that recreates a [[place]] and time that will never happen again . ","it 's [[such]] escapist fun that recreates a [[location]] and time that will never happen again . ",0.0064865946769714355,0.04860126972198486,1,1,1,18,"Failed"
"scores no [[points]] for originality , [[wit]] , or [[intelligence]] . ","scores no [[credit]] for originality , [[inspiration]] , or [[poetry]] . ",0.05971783399581909,0.8171565532684326,0,1,0,150,"Successful"
"there is [[n't]] nearly enough fun here , despite the presence of some appealing ingredients . ","there is [[never]] nearly enough fun here , despite the presence of some appealing ingredients . ",0.040196239948272705,0.8860909342765808,0,1,0,48,"Successful"
"[[hilariously]] inept and ridiculous . ","[[not]] inept and ridiculous . ",0.24628043174743652,0.9778460264205933,1,0,1,42,"Successful"
"this movie is [[maddening]] . ","this movie is [[hits]] . ",0.12382316589355469,0.9265639781951904,0,1,0,20,"Successful"
"it [[haunts]] you , you ca n't forget it , you admire its conception and are able to resolve some of the [[confusions]] you had while watching it . ","it [[becomes]] you , you ca n't forget it , you admire its conception and are able to resolve some of the [[confusion]] you had while watching it . ",0.042001545429229736,0.07647383213043213,1,1,1,13,"Failed"
"sam mendes has become valedictorian at the school for soft landings and easy ways out . ","sam mendes has become valedictorian at the school for soft landings and easy ways out . ",0.8005813956260681,0.8005813956260681,1,1,0,1,"Skipped"
"one of the smartest takes on singles culture i 've seen in a long time . ","one of the smartest takes on singles culture i 've seen in a long time . ",0.5526033043861389,0.5526033043861389,0,0,1,1,"Skipped"
"moody , heartbreaking , and filmed in a [[natural]] , unforced style that makes its characters seem entirely convincing even when its script is not . ","moody , heartbreaking , and filmed in a [[clear]] , unforced style that makes its characters seem entirely convincing even when its script is not . ",0.34563320875167847,0.5194540619850159,1,0,1,27,"Successful"
"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.5312408804893494,0.5312408804893494,1,1,0,1,"Skipped"
"comes ... uncomfortably [[close]] to coasting in the [[treads]] of the bicycle thief . ","comes ... uncomfortably [[faithful]] to coasting in the [[direction]] of the bicycle thief . ",0.0346718430519104,0.8215141296386719,0,1,0,85,"Successful"
"[[warm]] water under a red bridge is a quirky and poignant japanese film that [[explores]] the fascinating connections between women , water , nature , and sexuality . ","[[cold]] water under a red bridge is a quirky and poignant japanese film that [[charts]] the fascinating connections between women , water , nature , and sexuality . ",0.0010917186737060547,0.032475829124450684,1,1,1,66,"Failed"
"it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ","it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ",0.5260583162307739,0.5260583162307739,1,1,0,1,"Skipped"
"old-form moviemaking at its best . ","old-form moviemaking at its best . ",0.5902858972549438,0.5902858972549438,0,0,1,1,"Skipped"
"turns potentially forgettable formula into something strangely diverting . ","turns potentially forgettable formula into something strangely diverting . ",0.8727931976318359,0.8727931976318359,0,0,1,1,"Skipped"
"( lawrence bounces ) all over the stage , [[dancing]] , running , sweating , mopping his face and generally [[displaying]] the wacky talent that brought him fame in the [[first]] place . ","( lawrence bounces ) all over the stage , [[performing]] , running , sweating , mopping his face and generally [[lacking]] the wacky talent that brought him fame in the [[previous]] place . ",0.07285904884338379,0.21464359760284424,1,1,1,67,"Failed"
