"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"we [[root]] for ( [[clara]] and [[paul]] ) , even like them , though perhaps it 's an [[emotion]] closer to [[pity]] . ","we [[rot]] for ( [[claa]] and [[Maul]] ) , even like them , though perhaps it 's an [[emotgon]] closer to [[pitW]] . ",0.07520312070846558,0.5834743976593018,1,0,1,31,"Successful"
"even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[lacks]] both thrills and humor . ","even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[clacks]] both thrills and humor . ",0.31650620698928833,0.7813565135002136,0,1,0,18,"Successful"
"a [[gorgeous]] , [[high-spirited]] [[musical]] from [[india]] that [[exquisitely]] [[blends]] music , [[dance]] , [[song]] , and high [[drama]] . ","a [[goQgeous]] , [[high-spUrited]] [[mueical]] from [[indKia]] that [[exTquisitely]] [[bends]] music , [[Iance]] , [[osng]] , and high [[dJama]] . ",1.9431114196777344e-05,0.48144012689590454,1,1,1,56,"Failed"
"the [[emotions]] are raw and will strike a nerve with anyone who 's ever had family trauma . ","the [[emotiong]] are raw and will strike a nerve with anyone who 's ever had family trauma . ",0.40536296367645264,0.5909980535507202,1,0,1,13,"Successful"
"[[audrey]] [[tatou]] has a [[knack]] for [[picking]] roles that [[magnify]] her outrageous [[charm]] , and in this [[literate]] [[french]] comedy , she 's as morning-glory [[exuberant]] as she was in [[amélie]] . ","[[Daudrey]] [[Uatou]] has a [[Qnack]] for [[Micking]] roles that [[agnify]] her outrageous [[chamr]] , and in this [[litDerate]] [[frenOh]] comedy , she 's as morning-glory [[exubearnt]] as she was in [[améRlie]] . ",0.0031630992889404297,0.5694131255149841,1,0,1,58,"Successful"
"... the [[movie]] is just a [[plain]] [[old]] monster . ","... the [[move]] is just a [[plan]] [[od]] monster . ",0.10612130165100098,0.41597527265548706,0,0,0,21,"Failed"
"in its best moments , resembles a bad high school production of grease , without benefit of song . ","in its best moments , resembles a bad high school production of grease , without benefit of song . ",0.943207323551178,0.943207323551178,1,1,0,1,"Skipped"
"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ","pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",0.9878741502761841,0.9878741502761841,1,1,0,1,"Skipped"
"the iditarod lasts for [[days]] - this just [[felt]] like it did . ","the iditarod lasts for [[ays]] - this just [[flt]] like it did . ",0.3245123624801636,0.5095126032829285,0,1,0,21,"Successful"
"holden caulfield did it better . ","holden caulfield did it better . ",0.8534043431282043,0.8534043431282043,1,1,0,1,"Skipped"
"a [[delectable]] and [[intriguing]] [[thriller]] [[filled]] with [[surprises]] , [[read]] my lips is an [[original]] . ","a [[delecable]] and [[intiguing]] [[thrTller]] [[filjed]] with [[Furprises]] , [[reaPd]] my lips is an [[orPginal]] . ",0.0002740025520324707,0.5642561912536621,1,0,1,35,"Successful"
"seldom has a movie so closely matched the [[spirit]] of a [[man]] and his [[work]] . ","seldom has a movie so closely matched the [[spiit]] of a [[mJan]] and his [[owrk]] . ",0.12940442562103271,0.6267499923706055,1,0,1,19,"Successful"
"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy [[sex]] [[gags]] to formula romantic comedy . ","nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy [[sVx]] [[gas]] to formula romantic comedy . ",0.021780729293823242,0.5586456060409546,0,1,0,26,"Successful"
"the [[action]] switches between past and present , but the material [[link]] is too tenuous to anchor the emotional connections that [[purport]] to [[span]] a 125-year [[divide]] . ","the [[cation]] switches between past and present , but the material [[lin]] is too tenuous to anchor the emotional connections that [[ipurport]] to [[spaz]] a 125-year [[diFvide]] . ",0.13932693004608154,0.3524671196937561,0,0,0,70,"Failed"
"it 's an [[offbeat]] [[treat]] that pokes fun at the democratic exercise while also examining its significance for those who take part . ","it 's an [[offbeWat]] [[treta]] that pokes fun at the democratic exercise while also examining its significance for those who take part . ",0.03609651327133179,0.7553591728210449,1,0,1,20,"Successful"
"it 's a [[cookie-cutter]] movie , a cut-and-paste job . ","it 's a [[coXokie-cutter]] movie , a cut-and-paste job . ",0.40798598527908325,0.5299359560012817,0,1,0,9,"Successful"
"i had to [[look]] [[away]] - this was god [[awful]] . ","i had to [[ook]] [[aawy]] - this was god [[afwul]] . ",0.06797593832015991,0.17580550909042358,0,0,0,21,"Failed"
"[[thanks]] to [[scott]] 's [[charismatic]] roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","[[Uhanks]] to [[csott]] 's [[chariqmatic]] roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",0.08551186323165894,0.5356171727180481,1,0,1,27,"Successful"
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a [[handful]] of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a [[andful]] of unintentional howlers and numerous yawns . ",0.18432319164276123,0.6585407257080078,0,1,0,19,"Successful"
"a [[gorgeous]] , [[witty]] , [[seductive]] [[movie]] . ","a [[gorgOous]] , [[Oitty]] , [[esductive]] [[mjvie]] . ",0.0003750324249267578,0.3518744707107544,1,1,1,20,"Failed"
"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.5039454698562622,0.5039454698562622,1,1,0,1,"Skipped"
"it does [[n't]] believe in itself , it has no sense of [[humor]] ... it 's just [[plain]] [[bored]] . ","it does [[nt]] believe in itself , it has no sense of [[Iumor]] ... it 's just [[pain]] [[bord]] . ",0.007103621959686279,0.11855888366699219,0,0,0,31,"Failed"
"a sequence of [[ridiculous]] [[shoot]] - 'em - up [[scenes]] . ","a sequence of [[riZiculous]] [[hoot]] - 'em - up [[senes]] . ",0.029717743396759033,0.3066357374191284,0,0,0,26,"Failed"
"the weight of the piece , the [[unerring]] professionalism of the chilly production , and the [[fascination]] embedded in the lurid topic [[prove]] [[recommendation]] enough . ","the weight of the piece , the [[unering]] professionalism of the chilly production , and the [[fasciination]] embedded in the lurid topic [[proev]] [[recomeendation]] enough . ",0.14461344480514526,0.5138648748397827,1,0,1,30,"Successful"
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's [[wild]] chimpanzees is [[short]] on the thrills the oversize medium demands . ","( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's [[wHild]] chimpanzees is [[shot]] on the thrills the oversize medium demands . ",0.18673837184906006,0.6669406890869141,0,1,0,25,"Successful"
"as surreal as a [[dream]] and as [[detailed]] as a [[photograph]] , as [[visually]] [[dexterous]] as it is at times imaginatively overwhelming . ","as surreal as a [[deram]] and as [[Metailed]] as a [[hotograph]] , as [[visnally]] [[dextWrous]] as it is at times imaginatively overwhelming . ",0.0156441330909729,0.574317455291748,1,0,1,30,"Successful"
"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ","escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",0.8059602975845337,0.8059602975845337,0,0,1,1,"Skipped"
"there 's ... [[tremendous]] [[energy]] from the [[cast]] , a [[sense]] of [[playfulness]] and [[excitement]] that [[seems]] [[appropriate]] . ","there 's ... [[remendous]] [[energP]] from the [[cas]] , a [[vsense]] of [[playfubness]] and [[excipement]] that [[sems]] [[appropriCte]] . ",0.022279977798461914,0.3729724884033203,1,1,1,40,"Failed"
"this [[illuminating]] [[documentary]] transcends our preconceived vision of the holy land and its inhabitants , revealing the [[human]] complexities beneath . ","this [[illmuinating]] [[aocumentary]] transcends our preconceived vision of the holy land and its inhabitants , revealing the [[Ohuman]] complexities beneath . ",0.0017088055610656738,0.640533983707428,1,0,1,25,"Successful"
"the [[subtle]] strength of `` elling '' is that it never loses touch with the reality of the grim situation . ","the [[suble]] strength of `` elling '' is that it never loses touch with the reality of the grim situation . ",0.22063541412353516,0.5899759531021118,1,0,1,15,"Successful"
"[[holm]] ... [[embodies]] the [[character]] with an [[effortlessly]] [[regal]] [[charisma]] . ","[[cholm]] ... [[embovies]] the [[chGracter]] with an [[efnfortlessly]] [[Iegal]] [[cahrisma]] . ",0.017068922519683838,0.4215984344482422,1,1,1,30,"Failed"
"the [[title]] not only describes its main characters , but the [[lazy]] [[people]] [[behind]] the camera as [[well]] . ","the [[itle]] not only describes its main characters , but the [[lUzy]] [[peole]] [[bhind]] the camera as [[wel]] . ",0.004449367523193359,0.3636665940284729,0,0,0,46,"Failed"
"it offers little [[beyond]] the momentary joys of pretty and weightless intellectual entertainment . ","it offers little [[beUond]] the momentary joys of pretty and weightless intellectual entertainment . ",0.4579155445098877,0.9061494469642639,0,1,0,14,"Successful"
"a synthesis of cliches and absurdities that seems positively [[decadent]] in its cinematic flash and emptiness . ","a synthesis of cliches and absurdities that seems positively [[Recadent]] in its cinematic flash and emptiness . ",0.30429762601852417,0.5579797029495239,0,1,0,14,"Successful"
"a [[subtle]] and well-crafted ( for the most part ) chiller . ","a [[subte]] and well-crafted ( for the most part ) chiller . ",0.0962027907371521,0.6514489650726318,1,0,1,9,"Successful"
"has a lot of the virtues of eastwood at his best . ","has a lot of the virtues of eastwood at his best . ",0.751656711101532,0.751656711101532,0,0,1,1,"Skipped"
"it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ","it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ",0.9244670867919922,0.9244670867919922,1,1,0,1,"Skipped"
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0.5807266235351562,0.5807266235351562,1,1,0,1,"Skipped"
"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",0.5647675395011902,0.5647675395011902,0,0,1,1,"Skipped"
"[[mr]]. [[tsai]] is a very [[original]] [[artist]] in his [[medium]] , and what time is it there ? ","[[Zr]]. [[Itsai]] is a very [[driginal]] [[Urtist]] in his [[mdium]] , and what time is it there ? ",0.05432099103927612,0.5226184725761414,1,0,1,27,"Successful"
"[[sade]] is an [[engaging]] look at the controversial eponymous and fiercely [[atheistic]] hero . ","[[isade]] is an [[engagign]] look at the controversial eponymous and fiercely [[atheDistic]] hero . ",0.04368478059768677,0.6522769927978516,1,0,1,21,"Successful"
"so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ","so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ",0.6713129878044128,0.6713129878044128,1,1,0,1,"Skipped"
"a [[tender]] , [[heartfelt]] [[family]] [[drama]] . ","a [[tener]] , [[hartfelt]] [[fPamily]] [[dramJ]] . ",0.000943601131439209,0.48763906955718994,1,1,1,21,"Failed"
"... a [[hollow]] joke [[told]] by a cinematic gymnast having too [[much]] [[fun]] embellishing the misanthropic [[tale]] to [[actually]] engage it . ","... a [[hollIw]] joke [[tolE]] by a cinematic gymnast having too [[Wmuch]] [[un]] embellishing the misanthropic [[Aale]] to [[actualdly]] engage it . ",0.01850581169128418,0.3125016689300537,0,0,0,61,"Failed"
"the [[cold]] [[turkey]] [[would]] 've been a [[far]] [[better]] title . ","the [[col]] [[tukey]] [[woul]] 've been a [[ar]] [[beter]] title . ",0.027386367321014404,0.3195211887359619,0,0,0,31,"Failed"
"manages to be both repulsively sadistic and mundane . ","manages to be both repulsively sadistic and mundane . ",0.6309809684753418,0.6309809684753418,1,1,0,1,"Skipped"
"it 's just [[disappointingly]] [[superficial]] -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","it 's just [[ddisappointingly]] [[supefricial]] -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0.026831626892089844,0.7495579719543457,0,1,0,21,"Successful"
"this is a story of two misfits who do n't [[stand]] a chance alone , but together they are magnificent . ","this is a story of two misfits who do n't [[dtand]] a chance alone , but together they are magnificent . ",0.46775925159454346,0.6365641951560974,1,0,1,14,"Successful"
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0.6948311924934387,0.6948311924934387,1,1,0,1,"Skipped"
"the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ","the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ",0.7620753049850464,0.7620753049850464,0,0,1,1,"Skipped"
"on this [[tricky]] [[topic]] , tadpole is very much a [[step]] in the [[right]] [[direction]] , with its [[blend]] of [[frankness]] , [[civility]] and [[compassion]] . ","on this [[trickhy]] [[toipc]] , tadpole is very much a [[stefp]] in the [[rdight]] [[direcMion]] , with its [[bMlend]] of [[fraenkness]] , [[civilit]] and [[compassGon]] . ",0.031752586364746094,0.2754284143447876,1,1,1,55,"Failed"
"the script kicks in , and mr. [[hartley]] 's distended pace and foot-dragging rhythms follow . ","the script kicks in , and mr. [[hartle]] 's distended pace and foot-dragging rhythms follow . ",0.03333920240402222,0.5342167019844055,0,1,0,14,"Successful"
"you [[wonder]] why [[enough]] was [[n't]] just a [[music]] [[video]] rather than a [[full-length]] [[movie]] . ","you [[Tonder]] why [[eQough]] was [[nt]] just a [[muic]] [[Qvideo]] rather than a [[Lfull-length]] [[movei]] . ",0.0022707581520080566,0.03759044408798218,0,0,0,41,"Failed"
"if you 're hard up for raunchy college humor , this is your ticket [[right]] here . ","if you 're hard up for raunchy college humor , this is your ticket [[Dright]] here . ",0.38423484563827515,0.684579074382782,1,0,1,10,"Successful"
"a [[fast]] , [[funny]] , [[highly]] [[enjoyable]] [[movie]] . ","a [[fDst]] , [[fenny]] , [[hghly]] [[Wenjoyable]] [[moIvie]] . ",0.003319084644317627,0.4572422504425049,1,1,1,26,"Failed"
"[[good]] old-fashioned slash-and-hack is back ! ","[[goGod]] old-fashioned slash-and-hack is back ! ",0.033602774143218994,0.27953100204467773,1,1,1,21,"Failed"
"this one is definitely one to skip , even for horror movie fanatics . ","this one is definitely one to skip , even for horror movie fanatics . ",0.9714261293411255,0.9714261293411255,1,1,0,1,"Skipped"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0.9125908613204956,0.9125908613204956,1,1,0,1,"Skipped"
"[[exquisitely]] [[nuanced]] in [[mood]] [[tics]] and [[dialogue]] , this chamber [[drama]] is [[superbly]] [[acted]] by the [[deeply]] [[appealing]] veteran [[bouquet]] and the chilling but quite [[human]] [[berling]] . ","[[eCquisitely]] [[nanced]] in [[motod]] [[tiNs]] and [[diMalogue]] , this chamber [[draam]] is [[suVerbly]] [[aced]] by the [[dQeply]] [[appealging]] veteran [[bouJuet]] and the chilling but quite [[humHan]] [[Qberling]] . ",0.0031412839889526367,0.5061665773391724,1,0,1,69,"Successful"
"uses [[high]] comedy to evoke surprising [[poignance]] . ","uses [[Thigh]] comedy to evoke surprising [[piognance]] . ",0.1567571759223938,0.6583775281906128,1,0,1,15,"Successful"
"[[one]] of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ","[[Oone]] of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",0.09593427181243896,0.5096925497055054,1,0,1,19,"Successful"
"a string of [[rehashed]] sight [[gags]] based in [[insipid]] vulgarity . ","a string of [[Fehashed]] sight [[Ggags]] based in [[idsipid]] vulgarity . ",0.038164377212524414,0.6236635446548462,0,1,0,20,"Successful"
"[[among]] the [[year]] 's most [[intriguing]] explorations of alientation . ","[[amrng]] the [[ear]] 's most [[intriguiBng]] explorations of alientation . ",0.010906457901000977,0.590431809425354,1,0,1,18,"Successful"
"the movie [[fails]] to [[live]] up to the [[sum]] of its [[parts]] . ","the movie [[afils]] to [[lie]] up to the [[su]] of its [[prats]] . ",0.021692395210266113,0.4984908699989319,0,0,0,26,"Failed"
"the son 's room is a triumph of gentility that earns its moments of [[pathos]] . ","the son 's room is a triumph of gentility that earns its moments of [[paathos]] . ",0.3609388470649719,0.6263566017150879,1,0,1,12,"Successful"
"there is nothing [[outstanding]] about this [[film]] , but it is [[good]] [[enough]] and will likely be [[appreciated]] most by [[sailors]] and [[folks]] who [[know]] their way around a [[submarine]] . ","there is nothing [[outsatnding]] about this [[ilm]] , but it is [[gooS]] [[eneough]] and will likely be [[appreciatLed]] most by [[ailors]] and [[flks]] who [[kno]] their way around a [[sbumarine]] . ",0.010948479175567627,0.40146559476852417,1,1,1,64,"Failed"
"this is a train wreck of an action film -- a [[stupefying]] attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and [[loud]] bangs . ","this is a train wreck of an action film -- a [[stuNpefying]] attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and [[lud]] bangs . ",0.28942692279815674,0.5670713186264038,0,1,0,33,"Successful"
"the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ","the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ",0.871017575263977,0.871017575263977,0,0,1,1,"Skipped"
"green might want to hang [[onto]] that ski mask , as robbery may be the only way to pay for his next project . ","green might want to hang [[ont]] that ski mask , as robbery may be the only way to pay for his next project . ",0.29833877086639404,0.5856078863143921,0,1,0,18,"Successful"
"it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ","it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ",0.5023838877677917,0.5023838877677917,1,1,0,1,"Skipped"
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",0.9661005735397339,0.9661005735397339,0,0,1,1,"Skipped"
"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ","the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",0.5639076828956604,0.5639076828956604,0,0,1,1,"Skipped"
"the [[movie]] [[achieves]] as [[great]] an [[impact]] by [[keeping]] these thoughts hidden as ... ( [[quills]] ) did by [[showing]] them . ","the [[moZie]] [[acheives]] as [[grat]] an [[imApact]] by [[keebing]] these thoughts hidden as ... ( [[qiulls]] ) did by [[shoZing]] them . ",0.1524832844734192,0.5526701211929321,1,0,1,37,"Successful"
"the film [[flat]] lines when it should peak and is more [[missed]] opportunity and trifle than dark , decadent truffle . ","the film [[lat]] lines when it should peak and is more [[misse]] opportunity and trifle than dark , decadent truffle . ",0.15849196910858154,0.5810964107513428,0,1,0,19,"Successful"
"jaglom ... [[put]] ( s ) the audience in the privileged position of eavesdropping on his characters ","jaglom ... [[pugt]] ( s ) the audience in the privileged position of eavesdropping on his characters ",0.45289427042007446,0.6089867949485779,1,0,1,12,"Successful"
"fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.7145231366157532,0.7145231366157532,0,0,1,1,"Skipped"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.7266834378242493,0.7266834378242493,0,0,1,1,"Skipped"
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","it 's a scattershot affair , but when it hits its mark it 's brilliant . ",0.8994752168655396,0.8994752168655396,0,0,1,1,"Skipped"
"hardly a [[masterpiece]] , but it introduces viewers to a good charitable enterprise and some interesting real people . ","hardly a [[cmasterpiece]] , but it introduces viewers to a good charitable enterprise and some interesting real people . ",0.11858880519866943,0.7041983604431152,1,0,1,15,"Successful"
"you wo n't like roger , but you will quickly recognize him . ","you wo n't like roger , but you will quickly recognize him . ",0.9538454413414001,0.9538454413414001,1,1,0,1,"Skipped"
"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.9948749542236328,0.9948749542236328,0,0,1,1,"Skipped"
"[[byler]] [[reveals]] his [[characters]] in a [[way]] that intrigues and even [[fascinates]] [[us]] , and he [[never]] reduces the situation to [[simple]] [[melodrama]] . ","[[bwler]] [[reveasl]] his [[chXracters]] in a [[weay]] that intrigues and even [[afscinates]] [[u]] , and he [[ever]] reduces the situation to [[simmle]] [[emlodrama]] . ",0.06890380382537842,0.37961989641189575,1,1,1,66,"Failed"
"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its [[ugly]] and diverse forms . ","this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its [[ugl]] and diverse forms . ",0.3166901469230652,0.8140295147895813,0,1,0,22,"Successful"
"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ","it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",0.6607095003128052,0.6607095003128052,1,1,0,1,"Skipped"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.6231018304824829,0.6231018304824829,0,0,1,1,"Skipped"
"on the [[whole]] , the movie [[lacks]] wit , feeling and [[believability]] to compensate for its incessant coarseness and [[banality]] . ","on the [[wole]] , the movie [[clacks]] wit , feeling and [[belieLvability]] to compensate for its incessant coarseness and [[baBality]] . ",0.018315136432647705,0.5599387884140015,0,1,0,30,"Successful"
"why [[make]] a documentary about these [[marginal]] [[historical]] [[figures]] ? ","why [[ake]] a documentary about these [[Bmarginal]] [[hisorical]] [[figues]] ? ",0.08577883243560791,0.2418590784072876,0,0,0,26,"Failed"
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky [[charm]] to the [[formula]] . ","neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky [[Tharm]] to the [[foraula]] . ",0.20560884475708008,0.6426113843917847,1,0,1,20,"Successful"
"his last movie was poetically romantic and full of indelible images , but his latest has [[nothing]] going for it . ","his last movie was poetically romantic and full of indelible images , but his latest has [[nothin]] going for it . ",0.37868934869766235,0.7212910652160645,0,1,0,15,"Successful"
"does [[paint]] some [[memorable]] [[images]] ... , but [[makhmalbaf]] [[keeps]] her [[distance]] from the [[characters]] ","does [[paiBnt]] some [[mRmorable]] [[imQges]] ... , but [[makVmalbaf]] [[Qkeeps]] her [[disNtance]] from the [[chaarcters]] ",5.733966827392578e-05,0.32929879426956177,1,1,1,35,"Failed"
"a [[gripping]] [[movie]] , played with performances that are all [[understated]] and touching . ","a [[gUripping]] [[Gmovie]] , played with performances that are all [[understaQted]] and touching . ",0.10124653577804565,0.5291198492050171,1,0,1,19,"Successful"
"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream [[seem]] [[possible]] . ","it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream [[sSeem]] [[poAsible]] . ",0.16303116083145142,0.6391767859458923,1,0,1,29,"Successful"
"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0.6096861958503723,0.6096861958503723,1,1,0,1,"Skipped"
"the movie 's relatively [[simple]] plot and uncomplicated [[morality]] [[play]] well with the [[affable]] cast . ","the movie 's relatively [[imple]] plot and uncomplicated [[Rmorality]] [[plJay]] well with the [[affabl]] cast . ",0.11621695756912231,0.6143048405647278,1,0,1,27,"Successful"
"what the director ca [[n't]] do is make either of val kilmer 's two personas [[interesting]] or worth caring about . ","what the director ca '[[nt]] do is make either of val kilmer 's two personas [[interestNng]] or worth caring about . ",0.20588308572769165,0.6233824491500854,0,1,0,21,"Successful"
"too often , the viewer is [[n't]] reacting to humor so much as they are wincing [[back]] in repugnance . ","too often , the viewer is [[nJt]] reacting to humor so much as they are wincing [[bak]] in repugnance . ",0.05940324068069458,0.5911309123039246,0,1,0,18,"Successful"
"it 's [[great]] [[escapist]] [[fun]] that [[recreates]] a [[place]] and time that will [[never]] [[happen]] again . ","it 's [[greaBt]] [[Yscapist]] [[fnu]] that [[ecreates]] a [[nplace]] and time that will [[Cnever]] [[hapPpen]] again . ",0.0064865946769714355,0.2995932102203369,1,1,1,40,"Failed"
