"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it 's just [[disappointingly]] superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","it 's just [[djsappointingly]] superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0.12366604804992676,0.196361243724823,0,0,0,584,"Failed"
"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",0.8698198795318604,0.8698198795318604,0,0,1,1,"Skipped"
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0.6169363260269165,0.6169363260269165,1,1,0,1,"Skipped"
"the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ","the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ",0.835283637046814,0.835283637046814,0,0,1,1,"Skipped"
"on this tricky [[topic]] , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","on this tricky [[tipic]] , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ",0.11728942394256592,0.49842363595962524,1,1,1,376,"Failed"
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ","the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",0.7759053707122803,0.7759053707122803,1,1,0,1,"Skipped"
"you wonder why enough was n't just a music [[video]] rather than a full-length movie . ","you wonder why enough was n't just a music [[vireo]] rather than a full-length movie . ",0.42259126901626587,0.4968712329864502,0,0,0,229,"Failed"
"if you 're hard up for raunchy college humor , this is your ticket right here . ","if you 're hard up for raunchy college humor , this is your ticket right here . ",0.5025314092636108,0.5025314092636108,0,0,1,1,"Skipped"
"a fast , funny , highly [[enjoyable]] movie . ","a fast , funny , highly [[eJnjoyable]] movie . ",0.05778861045837402,0.13643598556518555,1,1,1,145,"Failed"
"[[good]] old-fashioned slash-and-hack is back ! ","[[glod]] old-fashioned slash-and-hack is back ! ",0.2175360918045044,0.6055245399475098,1,0,1,203,"Successful"
"this one is definitely one to skip , even for horror movie fanatics . ","this one is definitely one to skip , even for horror movie fanatics . ",0.7055840492248535,0.7055840492248535,1,1,0,1,"Skipped"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0.7240957021713257,0.7240957021713257,1,1,0,1,"Skipped"
"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the [[chilling]] but quite human berling . ","exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the [[cbilling]] but quite human berling . ",0.05519646406173706,0.07649660110473633,1,1,1,572,"Failed"
"uses high comedy to evoke [[surprising]] poignance . ","uses high comedy to evoke [[sNurprising]] poignance . ",0.20724046230316162,0.47154533863067627,1,1,1,201,"Failed"
"one of creepiest , scariest [[movies]] to come along in a long , long time , easily rivaling blair witch or the others . ","one of creepiest , scariest [[mKovies]] to come along in a long , long time , easily rivaling blair witch or the others . ",0.42724210023880005,0.49871283769607544,1,1,1,354,"Failed"
"a string of rehashed sight [[gags]] based in insipid vulgarity . ","a string of rehashed sight [[gas]] based in insipid vulgarity . ",0.07030916213989258,0.13498181104660034,0,0,0,246,"Failed"
"among the year 's most [[intriguing]] explorations of alientation . ","among the year 's most [[iBntriguing]] explorations of alientation . ",0.12403333187103271,0.2576911449432373,1,1,1,237,"Failed"
"the movie fails to [[live]] up to the sum of its parts . ","the movie fails to [[love]] up to the sum of its parts . ",0.1626994013786316,0.3835901618003845,0,0,0,81,"Failed"
"the son 's room is a [[triumph]] of gentility that earns its moments of pathos . ","the son 's room is a [[tdiumph]] of gentility that earns its moments of pathos . ",0.3638801574707031,0.6272071599960327,1,0,1,188,"Successful"
"there is nothing [[outstanding]] about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","there is nothing [[oIutstanding]] about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",0.24725341796875,0.35743772983551025,1,1,1,414,"Failed"
"this is a train [[wreck]] of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ","this is a train [[wdeck]] of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ",0.07683950662612915,0.0871846079826355,0,0,0,695,"Failed"
"the draw ( for `` big bad [[love]] '' ) is a solid performance by arliss howard . ","the draw ( for `` big bad [[liove]] '' ) is a solid performance by arliss howard . ",0.39075660705566406,0.7839442491531372,1,0,1,180,"Successful"
"green might want to hang [[onto]] that ski mask , as robbery may be the only way to pay for his next project . ","green might want to hang [[ongo]] that ski mask , as robbery may be the only way to pay for his next project . ",0.05339813232421875,0.06959474086761475,0,0,0,195,"Failed"
"it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ","it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ",0.7162542343139648,0.7162542343139648,1,1,0,1,"Skipped"
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",0.9330248236656189,0.9330248236656189,0,0,1,1,"Skipped"
"the [[band]] 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ","the [[bad]] 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",0.2627826929092407,0.869845986366272,1,0,1,388,"Successful"
"the movie [[achieves]] as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ","the movie [[atchieves]] as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ",0.3321000933647156,0.41853588819503784,1,1,1,301,"Failed"
"the film [[flat]] lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","the film [[fiat]] lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",0.37006688117980957,0.6857308149337769,0,1,0,294,"Successful"
"jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ","jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ",0.6505085229873657,0.6505085229873657,0,0,1,1,"Skipped"
"fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.6606651544570923,0.6606651544570923,0,0,1,1,"Skipped"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.9650898575782776,0.9650898575782776,0,0,1,1,"Skipped"
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","it 's a scattershot affair , but when it hits its mark it 's brilliant . ",0.7074500322341919,0.7074500322341919,0,0,1,1,"Skipped"
"hardly a masterpiece , but it introduces viewers to a [[good]] charitable enterprise and some interesting real people . ","hardly a masterpiece , but it introduces viewers to a [[glod]] charitable enterprise and some interesting real people . ",0.04618567228317261,0.0750586986541748,1,1,1,450,"Failed"
"you wo n't [[like]] roger , but you will quickly recognize him . ","you wo n't [[luke]] roger , but you will quickly recognize him . ",0.4180980920791626,0.5926607847213745,0,1,0,131,"Successful"
"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.9126529693603516,0.9126529693603516,0,0,1,1,"Skipped"
"byler [[reveals]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ","byler [[rReveals]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",0.28466570377349854,0.3744608759880066,1,1,1,451,"Failed"
"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ","this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ",0.7621600031852722,0.7621600031852722,1,1,0,1,"Skipped"
"it 's [[difficult]] to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ","it 's [[dificult]] to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",0.07377105951309204,0.2631279230117798,0,0,0,469,"Failed"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.7834950089454651,0.7834950089454651,0,0,1,1,"Skipped"
"on the [[whole]] , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","on the [[while]] , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",0.2892274856567383,0.41976797580718994,0,0,0,408,"Failed"
"why make a documentary about these marginal historical figures ? ","why make a documentary about these marginal historical figures ? ",0.8141646385192871,0.8141646385192871,1,1,0,1,"Skipped"
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky [[charm]] to the formula . ","neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky [[carm]] to the formula . ",0.11811518669128418,0.19742780923843384,1,1,1,341,"Failed"
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0.537488579750061,0.537488579750061,1,1,0,1,"Skipped"
"does paint some [[memorable]] images ... , but makhmalbaf keeps her distance from the characters ","does paint some [[mcemorable]] images ... , but makhmalbaf keeps her distance from the characters ",0.10429805517196655,0.1919231414794922,1,1,1,295,"Failed"
"a gripping movie , played with performances that are all understated and [[touching]] . ","a gripping movie , played with performances that are all understated and [[tIouching]] . ",0.04637610912322998,0.09953844547271729,1,1,1,286,"Failed"
"it 's one of those baseball [[pictures]] where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's one of those baseball [[pcitures]] where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.4867047667503357,0.9314663410186768,1,0,1,564,"Successful"
"combining quick-cut editing and a [[blaring]] heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining quick-cut editing and a [[bSlaring]] heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0.08167952299118042,0.26203227043151855,0,0,0,460,"Failed"
"the movie 's relatively simple plot and uncomplicated morality play [[well]] with the affable cast . ","the movie 's relatively simple plot and uncomplicated morality play [[wdell]] with the affable cast . ",0.07634174823760986,0.15080833435058594,1,1,1,326,"Failed"
"what the director ca n't do is make [[either]] of val kilmer 's two personas interesting or worth caring about . ","what the director ca n't do is make [[egither]] of val kilmer 's two personas interesting or worth caring about . ",0.07663077116012573,0.08968925476074219,0,0,0,293,"Failed"
"too often , the viewer is n't reacting to humor so [[much]] as they are wincing back in repugnance . ","too often , the viewer is n't reacting to humor so [[mch]] as they are wincing back in repugnance . ",0.02218174934387207,0.026096582412719727,0,0,0,245,"Failed"
"it 's great escapist fun that recreates a place and time that will [[never]] happen again . ","it 's great escapist fun that recreates a place and time that will [[neger]] happen again . ",0.09496515989303589,0.13311105966567993,1,1,1,204,"Failed"
"scores no [[points]] for originality , wit , or intelligence . ","scores no [[pMoints]] for originality , wit , or intelligence . ",0.4039096236228943,0.43227171897888184,0,0,0,204,"Failed"
"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",0.7452715635299683,0.7452715635299683,1,1,0,1,"Skipped"
"hilariously inept and ridiculous . ","hilariously inept and ridiculous . ",0.7897323966026306,0.7897323966026306,0,0,1,1,"Skipped"
"this movie is maddening . ","this movie is maddening . ",0.5013216733932495,0.5013216733932495,1,1,0,1,"Skipped"
"it haunts you , you ca n't forget it , you admire its [[conception]] and are able to resolve some of the confusions you had while watching it . ","it haunts you , you ca n't forget it , you admire its [[cRonception]] and are able to resolve some of the confusions you had while watching it . ",0.3748478293418884,0.41731083393096924,1,1,1,311,"Failed"
"sam mendes has become valedictorian at the [[school]] for soft landings and easy ways out . ","sam mendes has become valedictorian at the [[scholl]] for soft landings and easy ways out . ",0.3801664710044861,0.5110876560211182,0,1,0,271,"Successful"
"one of the smartest takes on singles [[culture]] i 've seen in a long time . ","one of the smartest takes on singles [[chlture]] i 've seen in a long time . ",0.3793637156486511,0.5608865022659302,1,0,1,188,"Successful"
"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely [[convincing]] even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely [[cinvincing]] even when its script is not . ",0.3424376845359802,0.4043961763381958,1,1,1,487,"Failed"
"[[every]] nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","[[evey]] nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.34649914503097534,0.515107274055481,0,1,0,281,"Successful"
"comes ... uncomfortably [[close]] to coasting in the treads of the bicycle thief . ","comes ... uncomfortably [[clise]] to coasting in the treads of the bicycle thief . ",0.16701406240463257,0.24026602506637573,0,0,0,266,"Failed"
"[[warm]] water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . ","[[wam]] water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . ",0.05620497465133667,0.09195214509963989,1,1,1,512,"Failed"
"it [[seems]] to me the film is about the art of ripping people off without ever letting them consciously know you have done so ","it [[seeks]] to me the film is about the art of ripping people off without ever letting them consciously know you have done so ",0.11718887090682983,0.31816768646240234,0,0,0,276,"Failed"
"old-form moviemaking at its [[best]] . ","old-form moviemaking at its [[brst]] . ",0.36019718647003174,0.7202416062355042,1,0,1,129,"Successful"
"turns potentially forgettable formula into something strangely diverting . ","turns potentially forgettable formula into something strangely diverting . ",0.7682700753211975,0.7682700753211975,0,0,1,1,"Skipped"
"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ",0.8318069577217102,0.8318069577217102,0,0,1,1,"Skipped"
"a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with [[imagination]] and flair . ","a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with [[iJmagination]] and flair . ",0.03949397802352905,0.08367037773132324,1,1,1,384,"Failed"
"confirms the nagging suspicion that ethan hawke would be even [[worse]] behind the camera than he is in front of it . ","confirms the nagging suspicion that ethan hawke would be even [[worde]] behind the camera than he is in front of it . ",0.05390137434005737,0.14044243097305298,0,0,0,328,"Failed"
