"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"we root for ( clara and paul ) , even like them , though perhaps it 's an [[emotion]] closer to pity . ","we root for ( clara and paul ) , even like them , though perhaps it 's an [[emotioTn]] closer to pity . ",0.46933192014694214,0.8484488725662231,1,0,1,15,"Successful"
"even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[lacks]] both thrills and humor . ","even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[acks]] both thrills and humor . ",0.481262743473053,0.6434676647186279,0,1,0,18,"Successful"
"a [[gorgeous]] , [[high-spirited]] musical from india that [[exquisitely]] blends music , [[dance]] , [[song]] , and [[high]] drama . ","a [[goggeous]] , [[Xigh-spirited]] musical from india that [[equisitely]] blends music , [[danc]] , [[sonQ]] , and [[hiDgh]] drama . ",0.0004318356513977051,0.5647417306900024,1,0,1,36,"Successful"
"the [[emotions]] are raw and will strike a nerve with anyone who 's ever had family trauma . ","the [[emotikns]] are raw and will strike a nerve with anyone who 's ever had family trauma . ",0.23363757133483887,0.8590583205223083,1,0,1,13,"Successful"
"audrey tatou has a knack for picking [[roles]] that magnify her outrageous [[charm]] , and in this [[literate]] [[french]] comedy , she 's as morning-glory exuberant as she was in amélie . ","audrey tatou has a knack for picking [[Rroles]] that magnify her outrageous [[cahrm]] , and in this [[litQrate]] [[Prench]] comedy , she 's as morning-glory exuberant as she was in amélie . ",0.0026913881301879883,0.5863111019134521,1,0,1,31,"Successful"
"... the movie is just a [[plain]] [[old]] monster . ","... the movie is just a [[palin]] [[lod]] monster . ",0.01710808277130127,0.6050931811332703,0,1,0,13,"Successful"
"in its best moments , resembles a bad high school production of grease , without benefit of song . ","in its best moments , resembles a bad high school production of grease , without benefit of song . ",0.8935447335243225,0.8935447335243225,1,1,0,1,"Skipped"
"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ","pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",0.8241676092147827,0.8241676092147827,1,1,0,1,"Skipped"
"the iditarod lasts for [[days]] - this just felt [[like]] it did . ","the iditarod lasts for [[dys]] - this just felt [[ilke]] it did . ",0.25896042585372925,0.28788626194000244,0,0,0,26,"Failed"
"holden caulfield did it [[better]] . ","holden caulfield did it [[etter]] . ",0.09066057205200195,0.14341193437576294,0,0,0,16,"Failed"
"a delectable and [[intriguing]] thriller filled with surprises , [[read]] my [[lips]] is an [[original]] . ","a delectable and [[incriguing]] thriller filled with surprises , [[reead]] my [[lipzs]] is an [[nriginal]] . ",0.0007984042167663574,0.6258745789527893,1,0,1,25,"Successful"
"seldom has a movie so closely matched the [[spirit]] of a man and his [[work]] . ","seldom has a movie so closely matched the [[sirit]] of a man and his [[worPk]] . ",0.12517178058624268,0.645720362663269,1,0,1,16,"Successful"
"nicks , [[seemingly]] [[uncertain]] what 's going to make people laugh , [[runs]] the gamut from stale parody to raunchy sex [[gags]] to formula romantic comedy . ","nicks , [[seeimngly]] [[uncretain]] what 's going to make people laugh , [[urns]] the gamut from stale parody to raunchy sex [[Fags]] to formula romantic comedy . ",0.02933269739151001,0.501950740814209,0,1,0,38,"Successful"
"the [[action]] switches between [[past]] and [[present]] , but the material [[link]] is too tenuous to anchor the emotional connections that purport to [[span]] a 125-year divide . ","the [[actio]] switches between [[pats]] and [[Vresent]] , but the material [[lin]] is too tenuous to anchor the emotional connections that purport to [[pan]] a 125-year divide . ",0.05431413650512695,0.14751052856445312,0,0,0,70,"Failed"
"it 's an [[offbeat]] [[treat]] that [[pokes]] [[fun]] at the democratic [[exercise]] while also examining its [[significance]] for those who take part . ","it 's an [[Hffbeat]] [[Rreat]] that [[poRkes]] [[fnu]] at the democratic [[eIercise]] while also examining its [[ignificance]] for those who take part . ",0.001125633716583252,0.5554535388946533,1,0,1,36,"Successful"
"it 's a cookie-cutter [[movie]] , a cut-and-paste job . ","it 's a cookie-cutter [[move]] , a cut-and-paste job . ",0.43112844228744507,0.4477968215942383,0,0,0,21,"Failed"
"i had to [[look]] [[away]] - this was god [[awful]] . ","i had to [[ook]] [[awa]] - this was god [[awfuU]] . ",0.0706440806388855,0.15438544750213623,0,0,0,21,"Failed"
"[[thanks]] to scott 's [[charismatic]] roger and eisenberg 's sweet nephew , roger dodger is one of the most [[compelling]] variations on in the company of men . ","[[htanks]] to scott 's [[cGharismatic]] roger and eisenberg 's sweet nephew , roger dodger is one of the most [[cmpelling]] variations on in the company of men . ",0.07675588130950928,0.7158785462379456,1,0,1,26,"Successful"
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0.7813029885292053,0.7813029885292053,1,1,0,1,"Skipped"
"a [[gorgeous]] , [[witty]] , [[seductive]] movie . ","a [[goWgeous]] , [[wjtty]] , [[sXeductive]] movie . ",0.0003376007080078125,0.7717927694320679,1,0,1,17,"Successful"
"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.7165178060531616,0.7165178060531616,1,1,0,1,"Skipped"
"it does n't believe in itself , it has no sense of humor ... it 's just [[plain]] [[bored]] . ","it does n't believe in itself , it has no sense of humor ... it 's just [[lpain]] [[bord]] . ",0.026750683784484863,0.24512577056884766,0,0,0,31,"Failed"
"a sequence of [[ridiculous]] [[shoot]] - 'em - up scenes . ","a sequence of [[pidiculous]] [[shot]] - 'em - up scenes . ",0.01023334264755249,0.690532922744751,0,1,0,14,"Successful"
"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid [[topic]] [[prove]] [[recommendation]] enough . ","the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid [[otpic]] [[proe]] [[recmomendation]] enough . ",0.1858994960784912,0.5333936810493469,1,0,1,25,"Successful"
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[short]] on the thrills the oversize medium demands . ","( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[shor]] on the thrills the oversize medium demands . ",0.44620996713638306,0.569575309753418,0,1,0,21,"Successful"
"as surreal as a [[dream]] and as [[detailed]] as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ","as surreal as a [[Edream]] and as [[deJailed]] as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",0.07353448867797852,0.6196079254150391,1,0,1,18,"Successful"
"escaping the studio , piccoli is warmly [[affecting]] and so is this adroitly [[minimalist]] movie . ","escaping the studio , piccoli is warmly [[affectHing]] and so is this adroitly [[inimalist]] movie . ",0.061724305152893066,0.6662731170654297,1,0,1,17,"Successful"
"there 's ... [[tremendous]] energy from the cast , a sense of [[playfulness]] and [[excitement]] that seems appropriate . ","there 's ... [[remendous]] energy from the cast , a sense of [[playfSlness]] and [[encitement]] that seems appropriate . ",0.006401777267456055,0.5237139463424683,1,0,1,21,"Successful"
"this [[illuminating]] [[documentary]] [[transcends]] our preconceived vision of the holy land and its inhabitants , [[revealing]] the human complexities beneath . ","this [[ilTuminating]] [[docQumentary]] [[trancsends]] our preconceived vision of the holy land and its inhabitants , [[evealing]] the human complexities beneath . ",0.0063530802726745605,0.8268557786941528,1,0,1,29,"Successful"
"the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ","the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ",0.5349675416946411,0.5349675416946411,0,0,1,1,"Skipped"
"[[holm]] ... [[embodies]] the [[character]] with an effortlessly regal [[charisma]] . ","[[hClm]] ... [[ebodies]] the [[characetr]] with an effortlessly regal [[chaisma]] . ",0.002559065818786621,0.629259467124939,1,0,1,23,"Successful"
"the [[title]] not only describes its main characters , but the [[lazy]] [[people]] [[behind]] the [[camera]] as [[well]] . ","the [[tite]] not only describes its main characters , but the [[azy]] [[pople]] [[beind]] the [[Gamera]] as [[welol]] . ",0.04781758785247803,0.32143545150756836,0,0,0,45,"Failed"
"it offers little [[beyond]] the momentary joys of pretty and weightless intellectual entertainment . ","it offers little [[beFond]] the momentary joys of pretty and weightless intellectual entertainment . ",0.1905975341796875,0.6012418270111084,0,1,0,14,"Successful"
"a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ","a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ",0.9211929440498352,0.9211929440498352,1,1,0,1,"Skipped"
"a [[subtle]] and well-crafted ( for the most part ) chiller . ","a [[sbtle]] and well-crafted ( for the most part ) chiller . ",0.007043361663818359,0.5304065942764282,1,0,1,9,"Successful"
"has a lot of the virtues of eastwood at his best . ","has a lot of the virtues of eastwood at his best . ",0.9062044024467468,0.9062044024467468,0,0,1,1,"Skipped"
"it 's [[hampered]] by a lifetime-channel [[kind]] of [[plot]] and a lead [[actress]] who is out of her depth . ","it 's [[Ehampered]] by a lifetime-channel [[kin]] of [[plo]] and a lead [[Ectress]] who is out of her depth . ",0.25769925117492676,0.3645538091659546,0,0,0,36,"Failed"
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0.5892020463943481,0.5892020463943481,1,1,0,1,"Skipped"
"for the most part , director anne-sophie birot 's first feature is a [[sensitive]] , [[extraordinarily]] well-acted drama . ","for the most part , director anne-sophie birot 's first feature is a [[Bsensitive]] , [[extaordinarily]] well-acted drama . ",0.010078787803649902,0.5651034116744995,1,0,1,19,"Successful"
"[[mr]]. tsai is a very [[original]] artist in his [[medium]] , and what time is it there ? ","[[Pr]]. tsai is a very [[ordiginal]] artist in his [[emdium]] , and what time is it there ? ",0.0049169063568115234,0.5269954204559326,1,0,1,19,"Successful"
"[[sade]] is an [[engaging]] look at the controversial eponymous and fiercely atheistic hero . ","[[savde]] is an [[engagidg]] look at the controversial eponymous and fiercely atheistic hero . ",0.050492286682128906,0.6346906423568726,1,0,1,17,"Successful"
"so [[devoid]] of any kind of intelligible story that it makes films like xxx and collateral [[damage]] seem like thoughtful treatises ","so [[degvoid]] of any kind of intelligible story that it makes films like xxx and collateral [[damgae]] seem like thoughtful treatises ",0.07496178150177002,0.5026992559432983,0,1,0,23,"Successful"
"a [[tender]] , [[heartfelt]] family drama . ","a [[etnder]] , [[heamtfelt]] family drama . ",0.0013148188591003418,0.7559031248092651,1,0,1,13,"Successful"
"... a [[hollow]] joke told by a cinematic gymnast having too much fun [[embellishing]] the misanthropic tale to [[actually]] [[engage]] it . ","... a [[hllow]] joke told by a cinematic gymnast having too much fun [[embelilshing]] the misanthropic tale to [[Zactually]] [[enDgage]] it . ",0.1321229338645935,0.35236138105392456,0,0,0,61,"Failed"
"the [[cold]] turkey [[would]] 've been a far [[better]] [[title]] . ","the [[cld]] turkey [[ould]] 've been a far [[bette]] [[tiytle]] . ",0.047532081604003906,0.17138153314590454,0,0,0,31,"Failed"
"manages to be both repulsively sadistic and mundane . ","manages to be both repulsively sadistic and mundane . ",0.6087884902954102,0.6087884902954102,1,1,0,1,"Skipped"
"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0.5525509119033813,0.5525509119033813,1,1,0,1,"Skipped"
"this is a story of two misfits who do n't stand a [[chance]] alone , but together they are [[magnificent]] . ","this is a story of two misfits who do n't stand a [[chacne]] alone , but together they are [[magnYficent]] . ",0.10513687133789062,0.6924589276313782,1,0,1,18,"Successful"
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0.7117130756378174,0.7117130756378174,1,1,0,1,"Skipped"
"the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ","the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ",0.7712064981460571,0.7712064981460571,0,0,1,1,"Skipped"
"on this tricky topic , tadpole is very much a step in the right direction , with its [[blend]] of [[frankness]] , civility and compassion . ","on this tricky topic , tadpole is very much a step in the right direction , with its [[blemd]] of [[franFness]] , civility and compassion . ",0.2178608775138855,0.5608320236206055,1,0,1,20,"Successful"
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ","the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",0.7002923488616943,0.7002923488616943,1,1,0,1,"Skipped"
"you wonder why enough was n't just a music [[video]] rather than a [[full-length]] movie . ","you wonder why enough was n't just a music [[Lideo]] rather than a [[ful-length]] movie . ",0.187599778175354,0.30043911933898926,0,0,0,40,"Failed"
"if you 're hard up for raunchy college humor , this is your ticket right here . ","if you 're hard up for raunchy college humor , this is your ticket right here . ",0.8527098894119263,0.8527098894119263,0,0,1,1,"Skipped"
"a fast , funny , highly [[enjoyable]] movie . ","a fast , funny , highly [[Gnjoyable]] movie . ",0.0057724714279174805,0.6703797578811646,1,0,1,10,"Successful"
"[[good]] old-fashioned slash-and-hack is back ! ","[[egood]] old-fashioned slash-and-hack is back ! ",0.11716902256011963,0.6323758363723755,1,0,1,9,"Successful"
"this one is definitely one to skip , even for horror movie fanatics . ","this one is definitely one to skip , even for horror movie fanatics . ",0.7358611226081848,0.7358611226081848,1,1,0,1,"Skipped"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0.9260218143463135,0.9260218143463135,1,1,0,1,"Skipped"
"exquisitely [[nuanced]] in mood tics and dialogue , this chamber drama is superbly acted by the deeply [[appealing]] veteran [[bouquet]] and the [[chilling]] but quite human berling . ","exquisitely [[nMuanced]] in mood tics and dialogue , this chamber drama is superbly acted by the deeply [[aeppealing]] veteran [[boquuet]] and the [[chillhing]] but quite human berling . ",0.003798186779022217,0.515367865562439,1,0,1,38,"Successful"
"uses [[high]] comedy to evoke surprising poignance . ","uses [[Nhigh]] comedy to evoke surprising poignance . ",0.08297193050384521,0.5635356903076172,1,0,1,11,"Successful"
"one of creepiest , [[scariest]] movies to come along in a long , long time , easily rivaling blair witch or the others . ","one of creepiest , [[cariest]] movies to come along in a long , long time , easily rivaling blair witch or the others . ",0.3698970675468445,0.7278528213500977,1,0,1,19,"Successful"
"a string of [[rehashed]] [[sight]] [[gags]] based in [[insipid]] vulgarity . ","a string of [[erhashed]] [[sigqht]] [[ags]] based in [[iKsipid]] vulgarity . ",0.0005848407745361328,0.14209866523742676,0,0,0,36,"Failed"
"among the [[year]] 's most [[intriguing]] explorations of alientation . ","among the [[yaer]] 's most [[Qntriguing]] explorations of alientation . ",0.003081679344177246,0.7173115611076355,1,0,1,14,"Successful"
"the movie [[fails]] to [[live]] up to the [[sum]] of its [[parts]] . ","the movie [[fils]] to [[ive]] up to the [[su]] of its [[gparts]] . ",0.005833029747009277,0.36030542850494385,0,0,0,25,"Failed"
"the son 's room is a triumph of gentility that earns its moments of pathos . ","the son 's room is a triumph of gentility that earns its moments of pathos . ",0.8986088037490845,0.8986088037490845,0,0,1,1,"Skipped"
"there is nothing outstanding about this film , but it is [[good]] [[enough]] and will likely be [[appreciated]] most by sailors and folks who know their way around a submarine . ","there is nothing outstanding about this film , but it is [[giood]] [[enoeugh]] and will likely be [[aGppreciated]] most by sailors and folks who know their way around a submarine . ",0.027115046977996826,0.5674358606338501,1,0,1,25,"Successful"
"this is a train wreck of an action film -- a [[stupefying]] [[attempt]] by the filmmakers to force-feed [[james]] bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ","this is a train wreck of an action film -- a [[stupefyign]] [[akttempt]] by the filmmakers to force-feed [[jaems]] bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ",0.282883882522583,0.5049492716789246,0,1,0,37,"Successful"
"the draw ( for `` big bad love '' ) is a [[solid]] performance by arliss howard . ","the draw ( for `` big bad love '' ) is a [[sTlid]] performance by arliss howard . ",0.039257943630218506,0.5051933526992798,1,0,1,14,"Successful"
"[[green]] might want to hang [[onto]] that ski mask , as robbery may be the only way to pay for his next project . ","[[gree]] might want to hang [[ont]] that ski mask , as robbery may be the only way to pay for his next project . ",0.08417761325836182,0.5826516151428223,0,1,0,22,"Successful"
"it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ","it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ",0.7255329489707947,0.7255329489707947,1,1,0,1,"Skipped"
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",0.9686914682388306,0.9686914682388306,0,0,1,1,"Skipped"
"the band 's courage in the face of official repression is inspiring , [[especially]] for aging hippies ( this one included ) . ","the band 's courage in the face of official repression is inspiring , [[esepcially]] for aging hippies ( this one included ) . ",0.061560630798339844,0.6310486793518066,1,0,1,16,"Successful"
"the movie [[achieves]] as great an impact by [[keeping]] these thoughts hidden as ... ( quills ) did by showing them . ","the movie [[acJieves]] as great an impact by [[eeping]] these thoughts hidden as ... ( quills ) did by showing them . ",0.09156548976898193,0.7755703330039978,1,0,1,18,"Successful"
"the film [[flat]] lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","the film [[flit]] lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",0.32258039712905884,0.8493485450744629,0,1,0,15,"Successful"
"jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ","jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ",0.69753098487854,0.69753098487854,0,0,1,1,"Skipped"
"fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.5477607250213623,0.5477607250213623,0,0,1,1,"Skipped"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.9707456827163696,0.9707456827163696,0,0,1,1,"Skipped"
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","it 's a scattershot affair , but when it hits its mark it 's brilliant . ",0.6337877511978149,0.6337877511978149,0,0,1,1,"Skipped"
"hardly a [[masterpiece]] , but it introduces viewers to a [[good]] charitable enterprise and some interesting real people . ","hardly a [[magsterpiece]] , but it introduces viewers to a [[Vood]] charitable enterprise and some interesting real people . ",0.1269068717956543,0.710112988948822,1,0,1,19,"Successful"
"you wo n't like roger , but you will quickly recognize him . ","you wo n't like roger , but you will quickly recognize him . ",0.6747038960456848,0.6747038960456848,1,1,0,1,"Skipped"
"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.9920511841773987,0.9920511841773987,0,0,1,1,"Skipped"
"[[byler]] [[reveals]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ","[[Mbyler]] [[reveas]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",0.10261380672454834,0.5214171409606934,1,0,1,22,"Successful"
"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its [[ugly]] and diverse forms . ","this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its [[Tugly]] and diverse forms . ",0.20678162574768066,0.5696318745613098,0,1,0,22,"Successful"
"it 's [[difficult]] to [[imagine]] the process that produced such a script , but here 's [[guessing]] that [[spray]] [[cheese]] and [[underarm]] [[noises]] [[played]] a crucial [[role]] . ","it 's [[difGficult]] to [[imagien]] the process that produced such a script , but here 's [[gessing]] that [[Fpray]] [[cReese]] and [[underaOm]] [[noise]] [[plaiyed]] a crucial [[roel]] . ",0.01694577932357788,0.3801743984222412,0,0,0,66,"Failed"
"no sophomore slump for director sam mendes , who segues from oscar [[winner]] to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar [[Jinner]] to oscar-winning potential with a smooth sleight of hand . ",0.3372037410736084,0.800973653793335,1,0,1,18,"Successful"
"on the whole , the movie [[lacks]] wit , feeling and [[believability]] to compensate for its [[incessant]] coarseness and [[banality]] . ","on the whole , the movie [[lIcks]] wit , feeling and [[beleivability]] to compensate for its [[icessant]] coarseness and [[anality]] . ",0.04452258348464966,0.5196704864501953,0,1,0,27,"Successful"
"why make a documentary about these marginal historical figures ? ","why make a documentary about these marginal historical figures ? ",0.9446172714233398,0.9446172714233398,1,1,0,1,"Skipped"
"neither parker nor donovan is a typical romantic [[lead]] , but they [[bring]] a [[fresh]] , [[quirky]] [[charm]] to the formula . ","neither parker nor donovan is a typical romantic [[laed]] , but they [[birng]] a [[cresh]] , [[quBrky]] [[cahrm]] to the formula . ",0.006317496299743652,0.6107020378112793,1,0,1,32,"Successful"
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0.6428242921829224,0.6428242921829224,1,1,0,1,"Skipped"
"does paint some [[memorable]] [[images]] ... , but makhmalbaf keeps her distance from the characters ","does paint some [[memoraRble]] [[imaQges]] ... , but makhmalbaf keeps her distance from the characters ",0.013520777225494385,0.5097590684890747,1,0,1,16,"Successful"
"a [[gripping]] movie , played with performances that are all understated and [[touching]] . ","a [[grXpping]] movie , played with performances that are all understated and [[touchgng]] . ",0.009167373180389404,0.5854032635688782,1,0,1,14,"Successful"
"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.7200003266334534,0.7200003266334534,0,0,1,1,"Skipped"
"combining quick-cut [[editing]] and a blaring heavy metal [[much]] of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining quick-cut [[diting]] and a blaring heavy metal [[mch]] of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0.21418404579162598,0.502159595489502,0,1,0,24,"Successful"
"the movie 's [[relatively]] [[simple]] plot and uncomplicated morality [[play]] well with the affable cast . ","the movie 's [[reklatively]] [[simZle]] plot and uncomplicated morality [[plAay]] well with the affable cast . ",0.02785593271255493,0.641250729560852,1,0,1,22,"Successful"
"what the director [[ca]] [[n't]] do is [[make]] [[either]] of [[val]] kilmer 's two personas interesting or worth [[caring]] about . ","what the director [[cY]] [[npt]] do is [[wake]] [[bither]] of [[vl]] kilmer 's two personas interesting or worth [[Varing]] about . ",0.2644549608230591,0.5059953927993774,0,1,0,61,"Successful"
"too often , the viewer is n't [[reacting]] to humor so much as they are [[wincing]] [[back]] in repugnance . ","too often , the viewer is n't [[reactng]] to humor so much as they are [[oincing]] [[bYck]] in repugnance . ",0.14560037851333618,0.2956988215446472,0,0,0,46,"Failed"
"it 's [[great]] [[escapist]] [[fun]] that recreates a place and time that will never happen again . ","it 's [[grLeat]] [[ehcapist]] [[fubn]] that recreates a place and time that will never happen again . ",0.002827584743499756,0.5177726745605469,1,0,1,21,"Successful"
"scores no points for originality , wit , or intelligence . ","scores no points for originality , wit , or intelligence . ",0.9309559464454651,0.9309559464454651,1,1,0,1,"Skipped"
"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",0.960383951663971,0.960383951663971,1,1,0,1,"Skipped"
"hilariously inept and ridiculous . ","hilariously inept and ridiculous . ",0.9983621835708618,0.9983621835708618,0,0,1,1,"Skipped"
"this movie is [[maddening]] . ","this movie is [[madcdening]] . ",0.036832213401794434,0.4912726879119873,0,0,0,11,"Failed"
"it [[haunts]] you , you ca [[n't]] [[forget]] it , you [[admire]] its [[conception]] and are [[able]] to [[resolve]] some of the confusions you had while [[watching]] it . ","it [[hauKts]] you , you ca [[n']] [[foYrget]] it , you [[adimre]] its [[conBeption]] and are [[ablBe]] to [[resolvce]] some of the confusions you had while [[wMtching]] it . ",0.02475529909133911,0.5198221206665039,1,0,1,47,"Successful"
"sam mendes has become valedictorian at the school for soft landings and easy ways out . ","sam mendes has become valedictorian at the school for soft landings and easy ways out . ",0.6231507062911987,0.6231507062911987,1,1,0,1,"Skipped"
