"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it 's an [[offbeat]] treat that [[pokes]] [[fun]] at the democratic [[exercise]] while [[also]] [[examining]] its [[significance]] for those who take [[part]] . ","it 's an [[fofbeat]] treat that [[paokes]] [[fnu]] at the democratic [[Mxercise]] while [[alos]] [[eamining]] its [[sOgnificance]] for those who take [[prat]] . ",0.11188524961471558,0.5238393545150757,1,0,1,44,"Successful"
"it 's a [[cookie-cutter]] movie , a cut-and-paste job . ","it 's a [[Fookie-cutter]] movie , a cut-and-paste job . ",0.46816128492355347,0.5972944498062134,0,1,0,9,"Successful"
"i had to look [[away]] - this was [[god]] [[awful]] . ","i had to look [[aay]] - this was [[gd]] [[aful]] . ",0.06155276298522949,0.11766219139099121,0,0,0,21,"Failed"
"[[thanks]] to scott 's [[charismatic]] roger and eisenberg 's [[sweet]] nephew , roger dodger is [[one]] of the most [[compelling]] variations on in the company of men . ","[[Fthanks]] to scott 's [[chaismatic]] roger and eisenberg 's [[swete]] nephew , roger dodger is [[oie]] of the most [[comelling]] variations on in the company of men . ",0.08593344688415527,0.6604893207550049,1,0,1,34,"Successful"
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0.5572677850723267,0.5572677850723267,1,1,0,1,"Skipped"
"a [[gorgeous]] , [[witty]] , [[seductive]] [[movie]] . ","a [[gJrgeous]] , [[wEitty]] , [[esductive]] [[moviBe]] . ",0.04917919635772705,0.5370320081710815,1,0,1,20,"Successful"
"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.5020178556442261,0.5020178556442261,1,1,0,1,"Skipped"
"it does [[n't]] believe in itself , it has no sense of humor ... it 's just [[plain]] [[bored]] . ","it does [[In't]] believe in itself , it has no sense of humor ... it 's just [[pUlain]] [[bred]] . ",0.04454928636550903,0.1881595253944397,0,0,0,31,"Failed"
"a sequence of [[ridiculous]] [[shoot]] - '[[em]] - up scenes . ","a sequence of [[Hridiculous]] [[shoCt]] - '[[e]] - up scenes . ",0.12437605857849121,0.33658796548843384,0,0,0,26,"Failed"
"the weight of the [[piece]] , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","the weight of the [[peice]] , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ",0.17616057395935059,0.6837649345397949,1,0,1,18,"Successful"
"( w ) hile [[long]] on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ","( w ) hile [[loong]] on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ",0.46645587682724,0.6277784705162048,0,1,0,21,"Successful"
"as surreal as a [[dream]] and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ","as surreal as a [[deram]] and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",0.32722294330596924,0.6792380809783936,1,0,1,14,"Successful"
"escaping the studio , piccoli is [[warmly]] affecting and so is this adroitly minimalist movie . ","escaping the studio , piccoli is [[armly]] affecting and so is this adroitly minimalist movie . ",0.3395911455154419,0.5899827480316162,1,0,1,13,"Successful"
"there 's ... [[tremendous]] energy from the [[cast]] , a [[sense]] of [[playfulness]] and [[excitement]] that seems appropriate . ","there 's ... [[etremendous]] energy from the [[acst]] , a [[eense]] of [[palyfulness]] and [[ecitement]] that seems appropriate . ",0.09665423631668091,0.6944248676300049,1,0,1,29,"Successful"
"this illuminating [[documentary]] transcends our preconceived [[vision]] of the holy land and its inhabitants , [[revealing]] the human complexities beneath . ","this illuminating [[docuKmentary]] transcends our preconceived [[ivsion]] of the holy land and its inhabitants , [[rIvealing]] the human complexities beneath . ",0.13446933031082153,0.6696087121963501,1,0,1,25,"Successful"
"the [[subtle]] strength of `` elling '' is that it never loses touch with the reality of the grim situation . ","the [[sbutle]] strength of `` elling '' is that it never loses touch with the reality of the grim situation . ",0.46579474210739136,0.8370512127876282,1,0,1,15,"Successful"
"holm ... [[embodies]] the [[character]] with an [[effortlessly]] [[regal]] [[charisma]] . ","holm ... [[Ambodies]] the [[chaEacter]] with an [[effortQessly]] [[regla]] [[chairsma]] . ",0.07524633407592773,0.5167827606201172,1,0,1,27,"Successful"
"the title not only describes its main [[characters]] , but the [[lazy]] people [[behind]] the camera as well . ","the title not only describes its main [[character]] , but the [[Blazy]] people [[Dbehind]] the camera as well . ",0.13486987352371216,0.33208197355270386,0,0,0,46,"Failed"
"it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ","it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ",0.6284911632537842,0.6284911632537842,1,1,0,1,"Skipped"
"a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ","a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ",0.595542311668396,0.595542311668396,1,1,0,1,"Skipped"
"a [[subtle]] and [[well-crafted]] ( for the most [[part]] ) chiller . ","a [[sIubtle]] and [[wel-crafted]] ( for the most [[prat]] ) chiller . ",0.13465595245361328,0.6002688407897949,1,0,1,17,"Successful"
"has a lot of the virtues of eastwood at his [[best]] . ","has a lot of the virtues of eastwood at his [[bet]] . ",0.23475366830825806,0.5285329818725586,1,0,1,9,"Successful"
"it 's [[hampered]] by a lifetime-channel kind of [[plot]] and a lead actress who is out of her depth . ","it 's [[ampered]] by a lifetime-channel kind of [[lot]] and a lead actress who is out of her depth . ",0.10111778974533081,0.5501898527145386,0,1,0,16,"Successful"
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0.5489231944084167,0.5489231944084167,1,1,0,1,"Skipped"
"for the most [[part]] , director anne-sophie birot 's [[first]] [[feature]] is a [[sensitive]] , [[extraordinarily]] well-acted [[drama]] . ","for the most [[aprt]] , director anne-sophie birot 's [[firFst]] [[fPeature]] is a [[ensitive]] , [[extraaordinarily]] well-acted [[darma]] . ",0.05350750684738159,0.5576975345611572,1,0,1,35,"Successful"
"[[mr]]. tsai is a very [[original]] [[artist]] in his [[medium]] , and what time is it there ? ","[[kr]]. tsai is a very [[oiginal]] [[aritst]] in his [[mdium]] , and what time is it there ? ",0.1955355405807495,0.5118088722229004,1,0,1,23,"Successful"
"sade is an [[engaging]] look at the controversial [[eponymous]] and [[fiercely]] atheistic [[hero]] . ","sade is an [[engYaging]] look at the controversial [[Deponymous]] and [[fiecely]] atheistic [[Uhero]] . ",0.1409839391708374,0.5178169012069702,1,0,1,25,"Successful"
"so [[devoid]] of any [[kind]] of [[intelligible]] [[story]] that it makes films [[like]] [[xxx]] and [[collateral]] [[damage]] [[seem]] [[like]] thoughtful treatises ","so [[Yevoid]] of any [[kin]] of [[intelliGible]] [[stry]] that it makes films [[ilke]] [[xIx]] and [[colalteral]] [[damae]] [[see]] [[Vike]] thoughtful treatises ",0.056095898151397705,0.4643881320953369,0,0,0,69,"Failed"
"a [[tender]] , [[heartfelt]] [[family]] [[drama]] . ","a [[ender]] , [[Meartfelt]] [[famRly]] [[darma]] . ",0.06760567426681519,0.6580755710601807,1,0,1,21,"Successful"
"... a [[hollow]] [[joke]] [[told]] by a cinematic gymnast having too [[much]] fun embellishing the [[misanthropic]] tale to [[actually]] engage it . ","... a [[hllow]] [[jAoke]] [[tod]] by a cinematic gymnast having too [[mHuch]] fun embellishing the [[imsanthropic]] tale to [[Qctually]] engage it . ",0.0851089358329773,0.3520684242248535,0,0,0,61,"Failed"
"the [[cold]] [[turkey]] [[would]] 've been a [[far]] better title . ","the [[col]] [[turNkey]] [[ould]] 've been a [[faIr]] better title . ",0.11774486303329468,0.3657642602920532,0,0,0,31,"Failed"
"manages to be both repulsively sadistic and mundane . ","manages to be both repulsively sadistic and mundane . ",0.614476203918457,0.614476203918457,1,1,0,1,"Skipped"
"it 's just [[disappointingly]] [[superficial]] -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","it 's just [[disappointignly]] [[supeerficial]] -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0.12366604804992676,0.6529061198234558,0,1,0,21,"Successful"
"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",0.8698198795318604,0.8698198795318604,0,0,1,1,"Skipped"
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0.6169363260269165,0.6169363260269165,1,1,0,1,"Skipped"
"the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ","the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ",0.835283637046814,0.835283637046814,0,0,1,1,"Skipped"
"on this tricky [[topic]] , tadpole is very much a step in the right direction , with its [[blend]] of frankness , civility and compassion . ","on this tricky [[otpic]] , tadpole is very much a step in the right direction , with its [[bklend]] of frankness , civility and compassion . ",0.11728942394256592,0.7150591611862183,1,0,1,20,"Successful"
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ","the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",0.7759053707122803,0.7759053707122803,1,1,0,1,"Skipped"
"you wonder why enough was [[n't]] just a music video rather than a full-length movie . ","you wonder why enough was [[nt]] just a music video rather than a full-length movie . ",0.42259126901626587,0.6352677345275879,0,1,0,13,"Successful"
"if you 're hard up for raunchy college humor , this is your ticket right here . ","if you 're hard up for raunchy college humor , this is your ticket right here . ",0.5025314092636108,0.5025314092636108,0,0,1,1,"Skipped"
"a fast , [[funny]] , highly [[enjoyable]] [[movie]] . ","a fast , [[Nunny]] , highly [[ejoyable]] [[Povie]] . ",0.05778861045837402,0.5351812839508057,1,0,1,18,"Successful"
"[[good]] old-fashioned slash-and-hack is back ! ","[[gQood]] old-fashioned slash-and-hack is back ! ",0.2175360918045044,0.572744607925415,1,0,1,8,"Successful"
"this one is definitely one to skip , even for horror movie fanatics . ","this one is definitely one to skip , even for horror movie fanatics . ",0.7055840492248535,0.7055840492248535,1,1,0,1,"Skipped"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0.7240957021713257,0.7240957021713257,1,1,0,1,"Skipped"
"[[exquisitely]] [[nuanced]] in mood tics and dialogue , this chamber [[drama]] is superbly acted by the deeply [[appealing]] veteran [[bouquet]] and the [[chilling]] but [[quite]] [[human]] [[berling]] . ","[[exquisgitely]] [[nuancid]] in mood tics and dialogue , this chamber [[drmaa]] is superbly acted by the deeply [[apealing]] veteran [[bnouquet]] and the [[chiJling]] but [[quVte]] [[hQman]] [[beling]] . ",0.05519646406173706,0.5938123464584351,1,0,1,54,"Successful"
"uses high comedy to [[evoke]] [[surprising]] poignance . ","uses high comedy to [[eGvoke]] [[Osurprising]] poignance . ",0.20724046230316162,0.5955009460449219,1,0,1,15,"Successful"
"[[one]] of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ","[[oFe]] of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",0.42724210023880005,0.7927065491676331,1,0,1,19,"Successful"
"a string of [[rehashed]] sight [[gags]] based in [[insipid]] [[vulgarity]] . ","a string of [[rehasched]] sight [[gas]] based in [[Binsipid]] [[aulgarity]] . ",0.07030916213989258,0.36441147327423096,0,0,0,36,"Failed"
"among the [[year]] 's most [[intriguing]] [[explorations]] of alientation . ","among the [[yer]] 's most [[inCriguing]] [[eBxplorations]] of alientation . ",0.12403333187103271,0.6410037279129028,1,0,1,18,"Successful"
"the movie [[fails]] to live up to the [[sum]] of its [[parts]] . ","the movie [[hails]] to live up to the [[um]] of its [[pars]] . ",0.1626994013786316,0.4938889741897583,0,0,0,26,"Failed"
"the son 's room is a [[triumph]] of gentility that earns its moments of pathos . ","the son 's room is a [[tBiumph]] of gentility that earns its moments of pathos . ",0.3638801574707031,0.6272071599960327,1,0,1,12,"Successful"
"there is nothing [[outstanding]] about this [[film]] , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","there is nothing [[octstanding]] about this [[fYilm]] , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",0.24725341796875,0.5787299871444702,1,0,1,22,"Successful"
"this is a train [[wreck]] of an action film -- a [[stupefying]] [[attempt]] by the filmmakers to force-feed james bond into the [[mindless]] xxx [[mold]] and [[throw]] 40 years of cinematic history down the toilet in favor of bright flashes and [[loud]] bangs . ","this is a train [[rweck]] of an action film -- a [[stApefying]] [[attegpt]] by the filmmakers to force-feed james bond into the [[miRndless]] xxx [[mol]] and [[thow]] 40 years of cinematic history down the toilet in favor of bright flashes and [[oud]] bangs . ",0.07683950662612915,0.543286144733429,0,1,0,52,"Successful"
"the draw ( for `` big bad [[love]] '' ) is a solid performance by arliss howard . ","the draw ( for `` big bad [[lov]] '' ) is a solid performance by arliss howard . ",0.39075660705566406,0.8166100382804871,1,0,1,14,"Successful"
"[[green]] [[might]] [[want]] to [[hang]] [[onto]] that ski [[mask]] , as [[robbery]] may be the only [[way]] to [[pay]] for his [[next]] project . ","[[grene]] [[miht]] [[wanZ]] to [[ahng]] [[ono]] that ski [[mak]] , as [[rVbbery]] may be the only [[wy]] to [[play]] for his [[net]] project . ",0.05339813232421875,0.25568437576293945,0,0,0,65,"Failed"
"it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ","it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ",0.7162542343139648,0.7162542343139648,1,1,0,1,"Skipped"
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",0.9330248236656189,0.9330248236656189,0,0,1,1,"Skipped"
"the band 's [[courage]] in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ","the band 's [[courgae]] in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",0.2627826929092407,0.5391610860824585,1,0,1,16,"Successful"
"the movie [[achieves]] as [[great]] an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ","the movie [[achieoves]] as [[groat]] an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ",0.3321000933647156,0.60798579454422,1,0,1,18,"Successful"
"the film [[flat]] lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","the film [[flaQ]] lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",0.37006688117980957,0.6531482934951782,0,1,0,15,"Successful"
"jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ","jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ",0.6505085229873657,0.6505085229873657,0,0,1,1,"Skipped"
"fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.6606651544570923,0.6606651544570923,0,0,1,1,"Skipped"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.9650898575782776,0.9650898575782776,0,0,1,1,"Skipped"
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","it 's a scattershot affair , but when it hits its mark it 's brilliant . ",0.7074500322341919,0.7074500322341919,0,0,1,1,"Skipped"
"hardly a [[masterpiece]] , but it introduces viewers to a [[good]] charitable enterprise and some [[interesting]] [[real]] [[people]] . ","hardly a [[masterpiec]] , but it introduces viewers to a [[gooX]] charitable enterprise and some [[einteresting]] [[reGl]] [[peope]] . ",0.04618567228317261,0.5544180274009705,1,0,1,30,"Successful"
"you wo [[n't]] like roger , but you will quickly recognize him . ","you wo '[[nt]] like roger , but you will quickly recognize him . ",0.4180980920791626,0.6876969933509827,0,1,0,11,"Successful"
"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.9126529693603516,0.9126529693603516,0,0,1,1,"Skipped"
"byler [[reveals]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to [[simple]] melodrama . ","byler [[breveals]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to [[imple]] melodrama . ",0.28466570377349854,0.5085787773132324,1,0,1,22,"Successful"
"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ","this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ",0.7621600031852722,0.7621600031852722,1,1,0,1,"Skipped"
"it 's [[difficult]] to [[imagine]] the process that produced such a script , but here 's [[guessing]] that [[spray]] cheese and [[underarm]] [[noises]] played a crucial [[role]] . ","it 's [[difficlt]] to [[imagicne]] the process that produced such a script , but here 's [[guessBing]] that [[sUray]] cheese and [[nuderarm]] [[nises]] played a crucial [[ole]] . ",0.07377105951309204,0.2556456923484802,0,0,0,65,"Failed"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.7834950089454651,0.7834950089454651,0,0,1,1,"Skipped"
"on the whole , the movie [[lacks]] wit , feeling and [[believability]] to [[compensate]] for its [[incessant]] coarseness and [[banality]] . ","on the whole , the movie [[lacs]] wit , feeling and [[belQievability]] to [[cmpensate]] for its [[incVssant]] coarseness and [[bBanality]] . ",0.2892274856567383,0.5144131183624268,0,1,0,31,"Successful"
"why make a documentary about these marginal historical figures ? ","why make a documentary about these marginal historical figures ? ",0.8141646385192871,0.8141646385192871,1,1,0,1,"Skipped"
"neither parker nor donovan is a typical [[romantic]] lead , but they bring a fresh , [[quirky]] [[charm]] to the formula . ","neither parker nor donovan is a typical [[romantiQc]] lead , but they bring a fresh , [[huirky]] [[carm]] to the formula . ",0.11811518669128418,0.5407410860061646,1,0,1,24,"Successful"
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0.537488579750061,0.537488579750061,1,1,0,1,"Skipped"
"does paint some [[memorable]] [[images]] ... , but [[makhmalbaf]] keeps her distance from the [[characters]] ","does paint some [[memoGrable]] [[Simages]] ... , but [[amkhmalbaf]] keeps her distance from the [[characterQs]] ",0.10429805517196655,0.6542831659317017,1,0,1,24,"Successful"
"a [[gripping]] [[movie]] , played with [[performances]] that are all [[understated]] and [[touching]] . ","a [[Vripping]] [[moyie]] , played with [[Qperformances]] that are all [[undeistated]] and [[Jtouching]] . ",0.04637610912322998,0.6119899749755859,1,0,1,27,"Successful"
"it 's [[one]] of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's [[noe]] of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.4867047667503357,0.9467208981513977,1,0,1,26,"Successful"
"combining quick-cut editing and a [[blaring]] heavy metal much of the time , [[beck]] [[seems]] to be under the illusion that he 's shooting the latest [[system]] of a down [[video]] . ","combining quick-cut editing and a [[blaing]] heavy metal much of the time , [[bec]] [[semes]] to be under the illusion that he 's shooting the latest [[syBstem]] of a down [[vaideo]] . ",0.08167952299118042,0.3580990433692932,0,0,0,76,"Failed"
"the movie 's relatively [[simple]] plot and uncomplicated morality play [[well]] with the affable [[cast]] . ","the movie 's relatively [[ismple]] plot and uncomplicated morality play [[ewll]] with the affable [[casWt]] . ",0.07634174823760986,0.5259886980056763,1,0,1,23,"Successful"
"what the director [[ca]] [[n't]] do is make [[either]] of val kilmer 's two personas interesting or worth caring about . ","what the director [[a]] '[[nt]] do is make [[eiher]] of val kilmer 's two personas interesting or worth caring about . ",0.07663077116012573,0.5291059017181396,0,1,0,24,"Successful"
"too [[often]] , the [[viewer]] is [[n't]] [[reacting]] to humor so [[much]] as they are [[wincing]] [[back]] in repugnance . ","too [[Noften]] , the [[veiwer]] is [[c't]] [[eracting]] to humor so [[uch]] as they are [[wicning]] [[bac]] in repugnance . ",0.02218174934387207,0.04833728075027466,0,0,0,46,"Failed"
"it 's [[great]] [[escapist]] [[fun]] that [[recreates]] a place and time that will [[never]] happen again . ","it 's [[greWat]] [[ecapist]] [[Pun]] that [[rcereates]] a place and time that will [[ever]] happen again . ",0.09496515989303589,0.5274600982666016,1,0,1,28,"Successful"
