"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from [[stale]] parody to raunchy sex gags to formula romantic comedy . ","nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from [[witty]] parody to raunchy sex gags to formula romantic comedy . ",0.39617615938186646,0.5376942157745361,0,1,0,33,"Successful"
"the action switches between [[past]] and present , but the material link is too [[tenuous]] to anchor the emotional connections that purport to span a 125-year divide . ","the action switches between [[present]] and present , but the material link is too [[powerful]] to anchor the emotional connections that purport to span a 125-year divide . ",0.0368196964263916,0.06230407953262329,0,0,0,48,"Failed"
"it 's an offbeat treat that pokes [[fun]] at the democratic exercise while also examining its significance for those who take part . ","it 's an offbeat treat that pokes [[point]] at the democratic exercise while also examining its significance for those who take part . ",0.11188524961471558,0.18583130836486816,1,1,1,17,"Failed"
"it 's a [[cookie-cutter]] movie , a cut-and-paste job . ","it 's a [[good]] movie , a cut-and-paste job . ",0.46816128492355347,0.8566889762878418,0,1,0,39,"Successful"
"i had to [[look]] [[away]] - this was [[god]] [[awful]] . ","i had to [[cheer]] [[up]] - this was [[fun]] [[less]] . ",0.06155276298522949,0.5572516918182373,0,1,0,64,"Successful"
"[[thanks]] to scott 's charismatic roger and eisenberg 's [[sweet]] nephew , roger dodger is one of the most [[compelling]] variations on in the company of men . ","[[home]] to scott 's charismatic roger and eisenberg 's [[annoying]] nephew , roger dodger is one of the most [[obvious]] variations on in the company of men . ",0.08593344688415527,0.48092228174209595,1,1,1,83,"Failed"
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0.5572677850723267,0.5572677850723267,1,1,0,1,"Skipped"
"a [[gorgeous]] , [[witty]] , seductive movie . ","a [[silly]] , [[stupid]] , seductive movie . ",0.04917919635772705,0.8448184728622437,1,0,1,91,"Successful"
"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.5020178556442261,0.5020178556442261,1,1,0,1,"Skipped"
"it does [[n't]] believe in itself , it has no sense of humor ... it 's just plain bored . ","it does [[quite]] believe in itself , it has no sense of humor ... it 's just plain bored . ",0.04454928636550903,0.4683263301849365,0,0,0,14,"Failed"
"a sequence of [[ridiculous]] [[shoot]] - 'em - up scenes . ","a sequence of [[humorous]] [[mix]] - 'em - up scenes . ",0.12437605857849121,0.8283982276916504,0,1,0,91,"Successful"
"the weight of the [[piece]] , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","the weight of the [[subject]] , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ",0.17616057395935059,0.5375849604606628,1,0,1,16,"Successful"
"( w ) hile [[long]] on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ","( w ) hile [[aside]] on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ",0.46645587682724,0.5448501110076904,0,1,0,19,"Successful"
"as surreal as a dream and as [[detailed]] as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ","as surreal as a dream and as [[precise]] as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",0.32722294330596924,0.3509594202041626,1,1,1,15,"Failed"
"escaping the studio , piccoli is [[warmly]] affecting and so is this adroitly minimalist movie . ","escaping the studio , piccoli is [[utterly]] affecting and so is this adroitly minimalist movie . ",0.3395911455154419,0.7285791635513306,1,0,1,11,"Successful"
"there 's ... tremendous energy from the cast , a [[sense]] of playfulness and [[excitement]] that seems appropriate . ","there 's ... tremendous energy from the cast , a [[feeling]] of playfulness and [[ease]] that seems appropriate . ",0.09665423631668091,0.2552698254585266,1,1,1,15,"Failed"
"this illuminating documentary transcends our preconceived [[vision]] of the holy land and its inhabitants , revealing the human complexities beneath . ","this illuminating documentary transcends our preconceived [[idea]] of the holy land and its inhabitants , revealing the human complexities beneath . ",0.13446933031082153,0.2819814085960388,1,1,1,30,"Failed"
"the [[subtle]] strength of `` elling '' is that it never loses touch with the reality of the grim situation . ","the [[apparent]] strength of `` elling '' is that it never loses touch with the reality of the grim situation . ",0.46579474210739136,0.9085071682929993,1,0,1,13,"Successful"
"holm ... [[embodies]] the [[character]] with an effortlessly regal [[charisma]] . ","holm ... [[manipulated]] the [[situation]] with an effortlessly regal [[authority]] . ",0.07524633407592773,0.5226633548736572,1,0,1,155,"Successful"
"the title not only describes its main [[characters]] , but the lazy people [[behind]] the camera as well . ","the title not only describes its main [[character]] , but the lazy people [[inside]] the camera as well . ",0.13486987352371216,0.21921873092651367,0,0,0,43,"Failed"
"it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ","it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ",0.6284911632537842,0.6284911632537842,1,1,0,1,"Skipped"
"a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ","a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ",0.595542311668396,0.595542311668396,1,1,0,1,"Skipped"
"a [[subtle]] and well-crafted ( for the most [[part]] ) chiller . ","a [[cheap]] and well-crafted ( for the most [[money]] ) chiller . ",0.13465595245361328,0.6116479635238647,1,0,1,73,"Successful"
"has a lot of the virtues of eastwood at his [[best]] . ","has a lot of the virtues of eastwood at his [[worst]] . ",0.23475366830825806,0.675339937210083,1,0,1,9,"Successful"
"it 's [[hampered]] by a lifetime-channel kind of plot and a lead actress who is out of her depth . ","it 's [[made]] by a lifetime-channel kind of plot and a lead actress who is out of her depth . ",0.10111778974533081,0.5528640747070312,0,1,0,26,"Successful"
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0.5489231944084167,0.5489231944084167,1,1,0,1,"Skipped"
"for the most part , director anne-sophie birot 's first [[feature]] is a sensitive , extraordinarily well-acted drama . ","for the most part , director anne-sophie birot 's first [[installment]] is a sensitive , extraordinarily well-acted drama . ",0.05350750684738159,0.06581586599349976,1,1,1,12,"Failed"
"mr. tsai is a very original [[artist]] in his medium , and what time is it there ? ","mr. tsai is a very original [[artists]] in his medium , and what time is it there ? ",0.1955355405807495,0.19758671522140503,1,1,1,9,"Failed"
"sade is an [[engaging]] look at the controversial [[eponymous]] and [[fiercely]] atheistic hero . ","sade is an [[alternate]] look at the controversial [[conservative]] and [[ultimately]] atheistic hero . ",0.1409839391708374,0.630427360534668,1,0,1,85,"Successful"
"so [[devoid]] of any [[kind]] of intelligible story that it makes films like xxx and collateral damage [[seem]] like thoughtful treatises ","so [[full]] of any [[form]] of intelligible story that it makes films like xxx and collateral damage [[are]] like thoughtful treatises ",0.056095898151397705,0.5618098974227905,0,1,0,53,"Successful"
"a tender , [[heartfelt]] [[family]] [[drama]] . ","a tender , [[bleak]] [[tv]] [[plot]] . ",0.06760567426681519,0.6989208459854126,1,0,1,88,"Successful"
"... a [[hollow]] joke told by a cinematic gymnast having too [[much]] fun embellishing the misanthropic tale to actually engage it . ","... a [[wry]] joke told by a cinematic gymnast having too [[enough]] fun embellishing the misanthropic tale to actually engage it . ",0.0851089358329773,0.5892443656921387,0,1,0,47,"Successful"
"the [[cold]] turkey [[would]] 've been a far better title . ","the [[good]] turkey [[deserves]] 've been a far better title . ",0.11774486303329468,0.7954806089401245,0,1,0,75,"Successful"
"manages to be both repulsively sadistic and mundane . ","manages to be both repulsively sadistic and mundane . ",0.614476203918457,0.614476203918457,1,1,0,1,"Skipped"
"it 's just [[disappointingly]] superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","it 's just [[incredibly]] superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0.12366604804992676,0.5829708576202393,0,1,0,35,"Successful"
"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",0.8698198795318604,0.8698198795318604,0,0,1,1,"Skipped"
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0.6169363260269165,0.6169363260269165,1,1,0,1,"Skipped"
"the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ","the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ",0.835283637046814,0.835283637046814,0,0,1,1,"Skipped"
"on this tricky topic , tadpole is very [[much]] a step in the right direction , with its [[blend]] of frankness , civility and compassion . ","on this tricky topic , tadpole is very [[not]] a step in the right direction , with its [[mixture]] of frankness , civility and compassion . ",0.11728942394256592,0.5226466655731201,1,0,1,47,"Successful"
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ","the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",0.7759053707122803,0.7759053707122803,1,1,0,1,"Skipped"
"you wonder why enough was [[n't]] just a music video rather than a full-length movie . ","you wonder why enough was [[only]] just a music video rather than a full-length movie . ",0.42259126901626587,0.5611021518707275,0,1,0,40,"Successful"
"if you 're hard up for raunchy college humor , this is your ticket right here . ","if you 're hard up for raunchy college humor , this is your ticket right here . ",0.5025314092636108,0.5025314092636108,0,0,1,1,"Skipped"
"a fast , [[funny]] , highly [[enjoyable]] movie . ","a fast , [[bad]] , highly [[violent]] movie . ",0.05778861045837402,0.899107813835144,1,0,1,85,"Successful"
"[[good]] old-fashioned slash-and-hack is back ! ","[[bad]] old-fashioned slash-and-hack is back ! ",0.2175360918045044,0.8454849123954773,1,0,1,15,"Successful"
"this one is definitely one to skip , even for horror movie fanatics . ","this one is definitely one to skip , even for horror movie fanatics . ",0.7055840492248535,0.7055840492248535,1,1,0,1,"Skipped"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0.7240957021713257,0.7240957021713257,1,1,0,1,"Skipped"
"[[exquisitely]] [[nuanced]] in mood tics and dialogue , this chamber drama is [[superbly]] [[acted]] by the deeply appealing veteran bouquet and the [[chilling]] but quite human berling . ","[[thoroughly]] [[done]] in mood tics and dialogue , this chamber drama is [[entirely]] [[affected]] by the deeply appealing veteran bouquet and the [[brief]] but quite human berling . ",0.05519646406173706,0.22659415006637573,1,1,1,169,"Failed"
"uses high comedy to evoke [[surprising]] poignance . ","uses high comedy to evoke [[excessive]] poignance . ",0.20724046230316162,0.6031287908554077,1,0,1,48,"Successful"
"[[one]] of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ","[[two]] of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",0.42724210023880005,0.5247769951820374,1,0,1,18,"Successful"
"a string of rehashed sight [[gags]] based in [[insipid]] vulgarity . ","a string of rehashed sight [[films]] based in [[modern]] vulgarity . ",0.07030916213989258,0.7100829482078552,0,1,0,100,"Successful"
"among the year 's most [[intriguing]] [[explorations]] of alientation . ","among the year 's most [[difficult]] [[problems]] of alientation . ",0.12403333187103271,0.7356306314468384,1,0,1,106,"Successful"
"the movie [[fails]] to live up to the sum of its parts . ","the movie [[manages]] to live up to the sum of its parts . ",0.1626994013786316,0.5551849603652954,0,1,0,52,"Successful"
"the son 's room is a triumph of gentility that earns its [[moments]] of pathos . ","the son 's room is a triumph of gentility that earns its [[way]] of pathos . ",0.3638801574707031,0.6495532989501953,1,0,1,17,"Successful"
"there is nothing outstanding about this film , but it is [[good]] enough and will likely be appreciated most by sailors and [[folks]] who know their way [[around]] a submarine . ","there is nothing outstanding about this film , but it is [[close]] enough and will likely be appreciated most by sailors and [[boys]] who know their way [[as]] a submarine . ",0.24725341796875,0.3458549976348877,1,1,1,44,"Failed"
"this is a train wreck of an action film -- a stupefying [[attempt]] by the filmmakers to force-feed james bond into the [[mindless]] xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and [[loud]] bangs . ","this is a train wreck of an action film -- a stupefying [[chance]] by the filmmakers to force-feed james bond into the [[true]] xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and [[dramatic]] bangs . ",0.07683950662612915,0.6752088665962219,0,1,0,95,"Successful"
"the draw ( for `` big bad [[love]] '' ) is a solid performance by arliss howard . ","the draw ( for `` big bad [[dogs]] '' ) is a solid performance by arliss howard . ",0.39075660705566406,0.8478185534477234,1,0,1,60,"Successful"
"green might [[want]] to hang [[onto]] that ski mask , as robbery may be the only [[way]] to pay for his next project . ","green might [[learn]] to hang [[that]] that ski mask , as robbery may be the only [[ways]] to pay for his next project . ",0.05339813232421875,0.6369799375534058,0,1,0,101,"Successful"
"it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ","it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ",0.7162542343139648,0.7162542343139648,1,1,0,1,"Skipped"
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",0.9330248236656189,0.9330248236656189,0,0,1,1,"Skipped"
"the band 's courage in the face of official repression is [[inspiring]] , [[especially]] for aging hippies ( this one included ) . ","the band 's courage in the face of official repression is [[staggering]] , [[particularly]] for aging hippies ( this one included ) . ",0.2627826929092407,0.6957066059112549,1,0,1,20,"Successful"
"the movie [[achieves]] as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ","the movie [[did]] as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ",0.3321000933647156,0.5055729746818542,1,0,1,57,"Successful"
"the film flat lines when it should peak and is more [[missed]] opportunity and trifle than dark , decadent truffle . ","the film flat lines when it should peak and is more [[appealing]] opportunity and trifle than dark , decadent truffle . ",0.37006688117980957,0.628928005695343,0,1,0,21,"Successful"
"jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ","jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ",0.6505085229873657,0.6505085229873657,0,0,1,1,"Skipped"
"fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.6606651544570923,0.6606651544570923,0,0,1,1,"Skipped"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.9650898575782776,0.9650898575782776,0,0,1,1,"Skipped"
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","it 's a scattershot affair , but when it hits its mark it 's brilliant . ",0.7074500322341919,0.7074500322341919,0,0,1,1,"Skipped"
"hardly a masterpiece , but it introduces viewers to a [[good]] charitable enterprise and some [[interesting]] real people . ","hardly a masterpiece , but it introduces viewers to a [[little]] charitable enterprise and some [[serious]] real people . ",0.04618567228317261,0.24603384733200073,1,1,1,65,"Failed"
"you wo [[n't]] like roger , but you will quickly recognize him . ","you wo [[bbly]] like roger , but you will quickly recognize him . ",0.4180980920791626,0.6876970529556274,0,1,0,8,"Successful"
"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.9126529693603516,0.9126529693603516,0,0,1,1,"Skipped"
"byler [[reveals]] his characters in a way that intrigues and [[even]] fascinates [[us]] , and he never reduces the situation to [[simple]] melodrama . ","byler [[takes]] his characters in a way that intrigues and [[sometimes]] fascinates [[it]] , and he never reduces the situation to [[mere]] melodrama . ",0.28466570377349854,0.509171724319458,1,0,1,39,"Successful"
"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ","this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ",0.7621600031852722,0.7621600031852722,1,1,0,1,"Skipped"
"it 's [[difficult]] to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ","it 's [[easy]] to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",0.07377105951309204,0.5720870494842529,0,1,0,21,"Successful"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.7834950089454651,0.7834950089454651,0,0,1,1,"Skipped"
"on the whole , the [[movie]] [[lacks]] wit , feeling and believability to compensate for its incessant coarseness and banality . ","on the whole , the [[film]] [[lacked]] wit , feeling and believability to compensate for its incessant coarseness and banality . ",0.2892274856567383,0.4525442123413086,0,0,0,15,"Failed"
"why make a documentary about these marginal historical figures ? ","why make a documentary about these marginal historical figures ? ",0.8141646385192871,0.8141646385192871,1,1,0,1,"Skipped"
"neither parker nor donovan is a [[typical]] romantic lead , but they [[bring]] a fresh , quirky charm to the formula . ","neither parker nor donovan is a [[serious]] romantic lead , but they [[admit]] a fresh , quirky charm to the formula . ",0.11811518669128418,0.162364661693573,1,1,1,83,"Failed"
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0.537488579750061,0.537488579750061,1,1,0,1,"Skipped"
"does paint some [[memorable]] images ... , but makhmalbaf keeps her distance from the characters ","does paint some [[bad]] images ... , but makhmalbaf keeps her distance from the characters ",0.10429805517196655,0.7524960041046143,1,0,1,53,"Successful"
"a gripping movie , played with [[performances]] that are all [[understated]] and [[touching]] . ","a gripping movie , played with [[jokes]] that are all [[bad]] and [[forced]] . ",0.04637610912322998,0.759915292263031,1,0,1,105,"Successful"
"it 's [[one]] of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's [[two]] of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.4867047667503357,0.9399115443229675,1,0,1,23,"Successful"
"combining quick-cut editing and a [[blaring]] heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining quick-cut editing and a [[lot]] heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0.08167952299118042,0.5197871923446655,0,1,0,20,"Successful"
"the movie 's [[relatively]] simple plot and uncomplicated morality play [[well]] with the affable cast . ","the movie 's [[fairly]] simple plot and uncomplicated morality play [[interfere]] with the affable cast . ",0.07634174823760986,0.2880186438560486,1,1,1,19,"Failed"
"what the director ca [[n't]] do is make either of val kilmer 's two personas interesting or worth caring about . ","what the director ca [[also]] do is make either of val kilmer 's two personas interesting or worth caring about . ",0.07663077116012573,0.5118942260742188,0,1,0,15,"Successful"
"too [[often]] , the viewer is [[n't]] reacting to humor so much as they are wincing back in repugnance . ","too [[frequently]] , the viewer is [[always]] reacting to humor so much as they are wincing back in repugnance . ",0.02218174934387207,0.04628521203994751,0,0,0,32,"Failed"
"it 's [[great]] escapist fun that recreates a place and [[time]] that will never happen again . ","it 's [[little]] escapist fun that recreates a place and [[times]] that will never happen again . ",0.09496515989303589,0.18327069282531738,1,1,1,18,"Failed"
"scores no [[points]] for originality , wit , or intelligence . ","scores no [[award]] for originality , wit , or intelligence . ",0.4039096236228943,0.689703106880188,0,1,0,52,"Successful"
"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",0.7452715635299683,0.7452715635299683,1,1,0,1,"Skipped"
"hilariously inept and ridiculous . ","hilariously inept and ridiculous . ",0.7897323966026306,0.7897323966026306,0,0,1,1,"Skipped"
"this movie is maddening . ","this movie is maddening . ",0.5013216733932495,0.5013216733932495,1,1,0,1,"Skipped"
"it haunts you , you ca n't forget it , you admire its conception and are [[able]] to resolve some of the confusions you had while watching it . ","it haunts you , you ca n't forget it , you admire its conception and are [[sure]] to resolve some of the confusions you had while watching it . ",0.3748478293418884,0.4225914478302002,1,1,1,17,"Failed"
"sam mendes has become valedictorian at the [[school]] for soft landings and easy ways out . ","sam mendes has become valedictorian at the [[time]] for soft landings and easy ways out . ",0.3801664710044861,0.5000945329666138,0,1,0,14,"Successful"
"[[one]] of the smartest takes on singles culture i 've seen in a long time . ","[[two]] of the smartest takes on singles culture i 've seen in a long time . ",0.3793637156486511,0.5153623223304749,1,0,1,10,"Successful"
"moody , heartbreaking , and filmed in a natural , unforced [[style]] that [[makes]] its characters seem entirely convincing even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced [[way]] that [[keeps]] its characters seem entirely convincing even when its script is not . ",0.3424376845359802,0.4202525019645691,1,1,1,25,"Failed"
"[[every]] nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","[[each]] nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.34649914503097534,0.590167760848999,0,1,0,12,"Successful"
"comes ... uncomfortably [[close]] to coasting in the [[treads]] of the bicycle thief . ","comes ... uncomfortably [[true]] to coasting in the [[ways]] of the bicycle thief . ",0.16701406240463257,0.6867959499359131,0,1,0,84,"Successful"
"[[warm]] water under a red bridge is a [[quirky]] and poignant japanese film that explores the [[fascinating]] [[connections]] between women , water , nature , and sexuality . ","[[cold]] water under a red bridge is a [[long]] and poignant japanese film that explores the [[difficult]] [[connection]] between women , water , nature , and sexuality . ",0.05620497465133667,0.3278770446777344,1,1,1,83,"Failed"
"it [[seems]] to me the film is about the art of ripping people off without ever [[letting]] them consciously know you have done so ","it [[makes]] to me the film is about the art of ripping people off without ever [[makes]] them consciously know you have done so ",0.11718887090682983,0.47717875242233276,0,0,0,74,"Failed"
"old-form moviemaking at its [[best]] . ","old-form moviemaking at its [[worst]] . ",0.36019718647003174,0.8285340666770935,1,0,1,17,"Successful"
"turns potentially forgettable formula into something strangely diverting . ","turns potentially forgettable formula into something strangely diverting . ",0.7682700753211975,0.7682700753211975,0,0,1,1,"Skipped"
