"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the [[mesmerizing]] performances of the leads keep the film grounded and keep the audience riveted . ","the [[mystifying]] performances of the leads keep the film grounded and keep the audience riveted . ",0.05635666847229004,0.5795648694038391,1,0,1,31,"Successful"
"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ",0.6973544955253601,0.6973544955253601,1,1,0,1,"Skipped"
"... the film [[suffers]] from a [[lack]] of humor ( something needed to balance out the [[violence]] ) ... ","... the film [[suffering]] from a [[rarity]] of humor ( something needed to balance out the [[brutal]] ) ... ",0.03352385759353638,0.9559105038642883,0,1,0,110,"Successful"
"we root for ( clara and paul ) , even like them , though perhaps it 's an [[emotion]] closer to pity . ","we root for ( clara and paul ) , even like them , though perhaps it 's an [[feelings]] closer to pity . ",0.46933192014694214,0.6594572067260742,1,0,1,49,"Successful"
"even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[lacks]] both thrills and humor . ","even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[lacking]] both thrills and humor . ",0.481262743473053,0.6372113823890686,0,1,0,50,"Successful"
"a [[gorgeous]] , high-spirited [[musical]] from india that [[exquisitely]] blends music , [[dance]] , [[song]] , and [[high]] drama . ","a [[grand]] , high-spirited [[music]] from india that [[shockingly]] blends music , [[ballerina]] , [[ditty]] , and [[biggest]] drama . ",0.0004318356513977051,0.5358916521072388,1,0,1,227,"Successful"
"the [[emotions]] are raw and [[will]] strike a nerve with anyone who 's ever had family trauma . ","the [[feelings]] are raw and [[go]] strike a nerve with anyone who 's ever had family trauma . ",0.23363757133483887,0.5820733308792114,1,0,1,37,"Successful"
"audrey tatou has a knack for picking [[roles]] that magnify her outrageous [[charm]] , and in this [[literate]] french comedy , she 's as morning-glory exuberant as she was in amélie . ","audrey tatou has a knack for picking [[liability]] that magnify her outrageous [[mojo]] , and in this [[educated]] french comedy , she 's as morning-glory exuberant as she was in amélie . ",0.0026913881301879883,0.6877307891845703,1,0,1,105,"Successful"
"... the movie is just a [[plain]] old monster . ","... the movie is just a [[meadows]] old monster . ",0.01710808277130127,0.6475756764411926,0,1,0,14,"Successful"
"in its best moments , resembles a bad high school production of grease , without benefit of song . ","in its best moments , resembles a bad high school production of grease , without benefit of song . ",0.8935447335243225,0.8935447335243225,1,1,0,1,"Skipped"
"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ","pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",0.8241676092147827,0.8241676092147827,1,1,0,1,"Skipped"
"the iditarod lasts for days - this just felt like it [[did]] . ","the iditarod lasts for days - this just felt like it [[doing]] . ",0.25896042585372925,0.8587419390678406,0,1,0,37,"Successful"
"holden caulfield [[did]] it better . ","holden caulfield [[doing]] it better . ",0.09066057205200195,0.9555371403694153,0,1,0,35,"Successful"
"a delectable and [[intriguing]] thriller filled with surprises , [[read]] my [[lips]] is an original . ","a delectable and [[outlandish]] thriller filled with surprises , [[reading]] my [[mouth]] is an original . ",0.0007984042167663574,0.8254818916320801,1,0,1,56,"Successful"
"seldom has a movie so closely matched the [[spirit]] of a man and his work . ","seldom has a movie so closely matched the [[thinking]] of a man and his work . ",0.12517178058624268,0.8742026090621948,1,0,1,35,"Successful"
"nicks , seemingly [[uncertain]] what 's going to make people laugh , runs the gamut from stale parody to raunchy [[sex]] [[gags]] to formula romantic comedy . ","nicks , seemingly [[unsure]] what 's going to make people laugh , runs the gamut from stale parody to raunchy [[indecent]] [[giggle]] to formula romantic comedy . ",0.02933269739151001,0.7188829779624939,0,1,0,88,"Successful"
"the [[action]] switches between [[past]] and [[present]] , but the [[material]] link is too tenuous to [[anchor]] the emotional connections that purport to [[span]] a 125-year divide . ","the [[acts]] switches between [[old]] and [[pose]] , but the [[documenting]] link is too tenuous to [[anchoring]] the emotional connections that purport to [[lengths]] a 125-year divide . ",0.05431413650512695,0.5057334303855896,0,1,0,122,"Successful"
"it 's an [[offbeat]] [[treat]] that pokes [[fun]] at the democratic exercise while also examining its significance for those who take part . ","it 's an [[goofy]] [[treatment]] that pokes [[goofy]] at the democratic exercise while also examining its significance for those who take part . ",0.001125633716583252,0.6373194456100464,1,0,1,109,"Successful"
"it 's a cookie-cutter movie , a cut-and-paste [[job]] . ","it 's a cookie-cutter movie , a cut-and-paste [[professionals]] . ",0.43112844228744507,0.8217557668685913,0,1,0,55,"Successful"
"i had to look [[away]] - this was god [[awful]] . ","i had to look [[outward]] - this was god [[heinous]] . ",0.0706440806388855,0.8222647309303284,0,1,0,32,"Successful"
"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most [[compelling]] variations on in the company of men . ","thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most [[unconvincing]] variations on in the company of men . ",0.07675588130950928,0.6213694214820862,1,0,1,49,"Successful"
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0.7813029885292053,0.7813029885292053,1,1,0,1,"Skipped"
"a [[gorgeous]] , [[witty]] , seductive movie . ","a [[grand]] , [[irreverent]] , seductive movie . ",0.0003376007080078125,0.7290425300598145,1,0,1,75,"Successful"
"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.7165178060531616,0.7165178060531616,1,1,0,1,"Skipped"
"it does n't believe in itself , it has no sense of humor ... it 's just [[plain]] bored . ","it does n't believe in itself , it has no sense of humor ... it 's just [[pure]] bored . ",0.026750683784484863,0.5983849763870239,0,1,0,19,"Successful"
"a sequence of [[ridiculous]] shoot - 'em - up scenes . ","a sequence of [[nutty]] shoot - 'em - up scenes . ",0.01023334264755249,0.7845292091369629,0,1,0,45,"Successful"
"the weight of the piece , the unerring professionalism of the chilly production , and the [[fascination]] embedded in the lurid topic prove [[recommendation]] enough . ","the weight of the piece , the unerring professionalism of the chilly production , and the [[allure]] embedded in the lurid topic prove [[suggests]] enough . ",0.1858994960784912,0.6736472845077515,1,0,1,70,"Successful"
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[short]] on the thrills the oversize medium demands . ","( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[little]] on the thrills the oversize medium demands . ",0.44620996713638306,0.51374351978302,0,1,0,26,"Successful"
"as surreal as a [[dream]] and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ","as surreal as a [[nightmare]] and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",0.07353448867797852,0.6669014692306519,1,0,1,31,"Successful"
"escaping the studio , piccoli is warmly [[affecting]] and so is this adroitly minimalist movie . ","escaping the studio , piccoli is warmly [[effect]] and so is this adroitly minimalist movie . ",0.061724305152893066,0.5812182426452637,1,0,1,50,"Successful"
"there 's ... [[tremendous]] energy from the [[cast]] , a sense of playfulness and [[excitement]] that seems appropriate . ","there 's ... [[substantial]] energy from the [[casting]] , a sense of playfulness and [[drunkenness]] that seems appropriate . ",0.006401777267456055,0.5568398237228394,1,0,1,109,"Successful"
"this [[illuminating]] documentary [[transcends]] our preconceived vision of the holy land and its inhabitants , [[revealing]] the human complexities beneath . ","this [[lit]] documentary [[tops]] our preconceived vision of the holy land and its inhabitants , [[reveal]] the human complexities beneath . ",0.0063530802726745605,0.6509643793106079,1,0,1,109,"Successful"
"the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ","the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ",0.5349675416946411,0.5349675416946411,0,0,1,1,"Skipped"
"[[holm]] ... [[embodies]] the character with an effortlessly regal [[charisma]] . ","[[thomsen]] ... [[contains]] the character with an effortlessly regal [[mojo]] . ",0.002559065818786621,0.883131742477417,1,0,1,69,"Successful"
"the [[title]] not only describes its main [[characters]] , but the [[lazy]] people behind the camera as well . ","the [[titles]] not only describes its main [[distinctive]] , but the [[unmotivated]] people behind the camera as well . ",0.04781758785247803,0.6231589317321777,0,1,0,55,"Successful"
"it offers little beyond the momentary joys of pretty and weightless [[intellectual]] entertainment . ","it offers little beyond the momentary joys of pretty and weightless [[witty]] entertainment . ",0.1905975341796875,0.8761478662490845,0,1,0,13,"Successful"
"a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ","a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ",0.9211929440498352,0.9211929440498352,1,1,0,1,"Skipped"
"a [[subtle]] and well-crafted ( for the most part ) chiller . ","a [[tricky]] and well-crafted ( for the most part ) chiller . ",0.007043361663818359,0.8829158544540405,1,0,1,35,"Successful"
"has a lot of the virtues of eastwood at his best . ","has a lot of the virtues of eastwood at his best . ",0.9062044024467468,0.9062044024467468,0,0,1,1,"Skipped"
"it 's [[hampered]] by a lifetime-channel kind of plot and a lead [[actress]] who is out of her depth . ","it 's [[jeopardized]] by a lifetime-channel kind of plot and a lead [[actor]] who is out of her depth . ",0.25769925117492676,0.5068855285644531,0,1,0,64,"Successful"
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0.5892020463943481,0.5892020463943481,1,1,0,1,"Skipped"
"for the most part , director anne-sophie birot 's first feature is a [[sensitive]] , extraordinarily well-acted drama . ","for the most part , director anne-sophie birot 's first feature is a [[problematic]] , extraordinarily well-acted drama . ",0.010078787803649902,0.7994161248207092,1,0,1,37,"Successful"
"mr. tsai is a very [[original]] artist in his [[medium]] , and what time is it there ? ","mr. tsai is a very [[preliminary]] artist in his [[half]] , and what time is it there ? ",0.0049169063568115234,0.6579287052154541,1,0,1,48,"Successful"
"sade is an [[engaging]] look at the controversial eponymous and fiercely atheistic hero . ","sade is an [[begin]] look at the controversial eponymous and fiercely atheistic hero . ",0.050492286682128906,0.6202289462089539,1,0,1,47,"Successful"
"so [[devoid]] of any kind of intelligible story that it makes films like xxx and collateral [[damage]] seem like thoughtful treatises ","so [[free]] of any kind of intelligible story that it makes films like xxx and collateral [[harms]] seem like thoughtful treatises ",0.07496178150177002,0.6216866970062256,0,1,0,65,"Successful"
"a [[tender]] , [[heartfelt]] family drama . ","a [[solicitation]] , [[hearted]] family drama . ",0.0013148188591003418,0.6644996404647827,1,0,1,60,"Successful"
"... a [[hollow]] joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually [[engage]] it . ","... a [[emptiness]] joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually [[engaged]] it . ",0.1321229338645935,0.596611499786377,0,1,0,74,"Successful"
"the [[cold]] turkey would 've been a far better [[title]] . ","the [[cool]] turkey would 've been a far better [[titles]] . ",0.047532081604003906,0.8542051315307617,0,1,0,43,"Successful"
"manages to be both repulsively sadistic and mundane . ","manages to be both repulsively sadistic and mundane . ",0.6087884902954102,0.6087884902954102,1,1,0,1,"Skipped"
"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0.5525509119033813,0.5525509119033813,1,1,0,1,"Skipped"
"this is a story of two misfits who do n't stand a [[chance]] alone , but together they are [[magnificent]] . ","this is a story of two misfits who do n't stand a [[chances]] alone , but together they are [[grand]] . ",0.10513687133789062,0.8422513008117676,1,0,1,78,"Successful"
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0.7117130756378174,0.7117130756378174,1,1,0,1,"Skipped"
"the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ","the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ",0.7712064981460571,0.7712064981460571,0,0,1,1,"Skipped"
"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and [[compassion]] . ","on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and [[empathy]] . ",0.2178608775138855,0.6885569095611572,1,0,1,38,"Successful"
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ","the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",0.7002923488616943,0.7002923488616943,1,1,0,1,"Skipped"
"you wonder why enough was n't just a [[music]] [[video]] rather than a full-length movie . ","you wonder why enough was n't just a [[songs]] [[filmed]] rather than a full-length movie . ",0.187599778175354,0.7389610409736633,0,1,0,25,"Successful"
"if you 're hard up for raunchy college humor , this is your ticket right here . ","if you 're hard up for raunchy college humor , this is your ticket right here . ",0.8527098894119263,0.8527098894119263,0,0,1,1,"Skipped"
"a fast , funny , highly [[enjoyable]] movie . ","a fast , funny , highly [[droll]] movie . ",0.0057724714279174805,0.9246851801872253,1,0,1,43,"Successful"
"[[good]] old-fashioned slash-and-hack is back ! ","[[ok]] old-fashioned slash-and-hack is back ! ",0.11716902256011963,0.5811253190040588,1,0,1,41,"Successful"
"this one is definitely one to skip , even for horror movie fanatics . ","this one is definitely one to skip , even for horror movie fanatics . ",0.7358611226081848,0.7358611226081848,1,1,0,1,"Skipped"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0.9260218143463135,0.9260218143463135,1,1,0,1,"Skipped"
"exquisitely [[nuanced]] in mood tics and dialogue , this chamber drama is superbly acted by the deeply [[appealing]] veteran bouquet and the [[chilling]] but quite human berling . ","exquisitely [[shrewd]] in mood tics and dialogue , this chamber drama is superbly acted by the deeply [[call]] veteran bouquet and the [[creepy]] but quite human berling . ",0.003798186779022217,0.6399154663085938,1,0,1,103,"Successful"
"uses [[high]] comedy to evoke surprising poignance . ","uses [[biggest]] comedy to evoke surprising poignance . ",0.08297193050384521,0.8206663131713867,1,0,1,30,"Successful"
"one of creepiest , [[scariest]] movies to come along in a long , long time , easily rivaling blair witch or the others . ","one of creepiest , [[scarier]] movies to come along in a long , long time , easily rivaling blair witch or the others . ",0.3698970675468445,0.7162843942642212,1,0,1,43,"Successful"
"a string of rehashed sight [[gags]] based in [[insipid]] vulgarity . ","a string of rehashed sight [[hilarious]] based in [[trashy]] vulgarity . ",0.0005848407745361328,0.942155122756958,0,1,0,72,"Successful"
"among the [[year]] 's most [[intriguing]] explorations of alientation . ","among the [[anno]] 's most [[mystifying]] explorations of alientation . ",0.003081679344177246,0.7353724241256714,1,0,1,65,"Successful"
"the movie [[fails]] to live up to the [[sum]] of its parts . ","the movie [[forget]] to live up to the [[number]] of its parts . ",0.005833029747009277,0.7394967079162598,0,1,0,69,"Successful"
"the son 's room is a triumph of gentility that earns its moments of pathos . ","the son 's room is a triumph of gentility that earns its moments of pathos . ",0.8986088037490845,0.8986088037490845,0,0,1,1,"Skipped"
"there is nothing [[outstanding]] about this film , but it is [[good]] enough and will likely be [[appreciated]] most by sailors and folks who know their way around a submarine . ","there is nothing [[unresolved]] about this film , but it is [[advisable]] enough and will likely be [[applauding]] most by sailors and folks who know their way around a submarine . ",0.027115046977996826,0.5893588066101074,1,0,1,116,"Successful"
"this is a train [[wreck]] of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ","this is a train [[destroy]] of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ",0.282883882522583,0.6059439778327942,0,1,0,64,"Successful"
"the draw ( for `` big bad love '' ) is a [[solid]] performance by arliss howard . ","the draw ( for `` big bad love '' ) is a [[dependable]] performance by arliss howard . ",0.039257943630218506,0.5726433992385864,1,0,1,46,"Successful"
"[[green]] might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ","[[ecological]] might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ",0.08417761325836182,0.5578991174697876,0,1,0,14,"Successful"
"it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ","it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ",0.7255329489707947,0.7255329489707947,1,1,0,1,"Skipped"
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",0.9686914682388306,0.9686914682388306,0,0,1,1,"Skipped"
"the band 's courage in the face of official repression is inspiring , [[especially]] for aging hippies ( this one included ) . ","the band 's courage in the face of official repression is inspiring , [[particularly]] for aging hippies ( this one included ) . ",0.061560630798339844,0.6257477402687073,1,0,1,46,"Successful"
"the movie [[achieves]] as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ","the movie [[reaching]] as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ",0.09156548976898193,0.5163099765777588,1,0,1,34,"Successful"
"the film [[flat]] lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","the film [[unfurnished]] lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",0.32258039712905884,0.8543938398361206,0,1,0,17,"Successful"
"jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ","jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ",0.69753098487854,0.69753098487854,0,0,1,1,"Skipped"
"fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.5477607250213623,0.5477607250213623,0,0,1,1,"Skipped"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.9707456827163696,0.9707456827163696,0,0,1,1,"Skipped"
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","it 's a scattershot affair , but when it hits its mark it 's brilliant . ",0.6337877511978149,0.6337877511978149,0,0,1,1,"Skipped"
"hardly a [[masterpiece]] , but it introduces viewers to a [[good]] charitable enterprise and some interesting real people . ","hardly a [[linchpin]] , but it introduces viewers to a [[decent]] charitable enterprise and some interesting real people . ",0.1269068717956543,0.548281192779541,1,0,1,34,"Successful"
"you wo n't like roger , but you will quickly recognize him . ","you wo n't like roger , but you will quickly recognize him . ",0.6747038960456848,0.6747038960456848,1,1,0,1,"Skipped"
"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.9920511841773987,0.9920511841773987,0,0,1,1,"Skipped"
"byler [[reveals]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ","byler [[expose]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",0.10261380672454834,0.6531047821044922,1,0,1,59,"Successful"
"this riveting world [[war]] ii moral suspense story deals with the shadow side of american culture : racial [[prejudice]] in its ugly and diverse forms . ","this riveting world [[wars]] ii moral suspense story deals with the shadow side of american culture : racial [[detract]] in its ugly and diverse forms . ",0.20678162574768066,0.623814582824707,0,1,0,104,"Successful"
"it 's [[difficult]] to [[imagine]] the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ","it 's [[hard]] to [[behold]] the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",0.01694577932357788,0.5801537036895752,0,1,0,84,"Successful"
"no sophomore slump for director sam mendes , who segues from oscar [[winner]] to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar [[winners]] to oscar-winning potential with a smooth sleight of hand . ",0.3372037410736084,0.7746061086654663,1,0,1,43,"Successful"
"on the whole , the movie [[lacks]] [[wit]] , feeling and believability to [[compensate]] for its [[incessant]] coarseness and [[banality]] . ","on the whole , the movie [[missed]] [[spirit]] , feeling and believability to [[rewarded]] for its [[unchanging]] coarseness and [[levity]] . ",0.04452258348464966,0.6002718806266785,0,1,0,157,"Successful"
"why make a documentary about these marginal historical figures ? ","why make a documentary about these marginal historical figures ? ",0.9446172714233398,0.9446172714233398,1,1,0,1,"Skipped"
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , [[quirky]] [[charm]] to the formula . ","neither parker nor donovan is a typical romantic lead , but they bring a fresh , [[bizarre]] [[mojo]] to the formula . ",0.006317496299743652,0.8411834239959717,1,0,1,77,"Successful"
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0.6428242921829224,0.6428242921829224,1,1,0,1,"Skipped"
"does paint some [[memorable]] [[images]] ... , but makhmalbaf keeps her distance from the characters ","does paint some [[whopping]] [[scenery]] ... , but makhmalbaf keeps her distance from the characters ",0.013520777225494385,0.6468148231506348,1,0,1,102,"Successful"
"a [[gripping]] movie , played with performances that are all understated and [[touching]] . ","a [[breathless]] movie , played with performances that are all understated and [[affected]] . ",0.009167373180389404,0.8369106650352478,1,0,1,60,"Successful"
"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.7200003266334534,0.7200003266334534,0,0,1,1,"Skipped"
"combining quick-cut [[editing]] and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining quick-cut [[edited]] and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0.21418404579162598,0.5242677927017212,0,1,0,54,"Successful"
"the movie 's [[relatively]] [[simple]] plot and uncomplicated morality play well with the affable cast . ","the movie 's [[reasonably]] [[plain]] plot and uncomplicated morality play well with the affable cast . ",0.02785593271255493,0.8105008602142334,1,0,1,46,"Successful"
"what the director ca n't do is make either of val kilmer 's two personas interesting or worth [[caring]] about . ","what the director ca n't do is make either of val kilmer 's two personas interesting or worth [[loving]] about . ",0.2644549608230591,0.7567920684814453,0,1,0,31,"Successful"
"too often , the viewer is n't reacting to humor [[so]] much as they are [[wincing]] back in repugnance . ","too often , the viewer is n't reacting to humor [[then]] much as they are [[shuddering]] back in repugnance . ",0.14560037851333618,0.7544156312942505,0,1,0,92,"Successful"
"it 's great escapist [[fun]] that recreates a place and time that will never happen again . ","it 's great escapist [[goofy]] that recreates a place and time that will never happen again . ",0.002827584743499756,0.6207160353660583,1,0,1,47,"Successful"
"scores no points for originality , wit , or intelligence . ","scores no points for originality , wit , or intelligence . ",0.9309559464454651,0.9309559464454651,1,1,0,1,"Skipped"
"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",0.960383951663971,0.960383951663971,1,1,0,1,"Skipped"
"hilariously inept and ridiculous . ","hilariously inept and ridiculous . ",0.9983621835708618,0.9983621835708618,0,0,1,1,"Skipped"
"this movie is [[maddening]] . ","this movie is [[disturbing]] . ",0.036832213401794434,0.9893903136253357,0,1,0,29,"Successful"
"it haunts you , you ca n't [[forget]] it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","it haunts you , you ca n't [[forgets]] it , you admire its conception and are able to resolve some of the confusions you had while watching it . ",0.02475529909133911,0.6174235343933105,1,0,1,46,"Successful"
"sam mendes has become valedictorian at the school for soft landings and easy ways out . ","sam mendes has become valedictorian at the school for soft landings and easy ways out . ",0.6231507062911987,0.6231507062911987,1,1,0,1,"Skipped"
"one of the [[smartest]] takes on singles culture i 've seen in a long time . ","one of the [[wisest]] takes on singles culture i 've seen in a long time . ",0.06498026847839355,0.5551233291625977,1,0,1,11,"Successful"
"moody , heartbreaking , and filmed in a natural , unforced [[style]] that makes its characters seem entirely [[convincing]] even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced [[styles]] that makes its characters seem entirely [[convinced]] even when its script is not . ",0.09780317544937134,0.5084214210510254,1,0,1,47,"Successful"
"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.9092575311660767,0.9092575311660767,1,1,0,1,"Skipped"
"comes ... [[uncomfortably]] [[close]] to coasting in the treads of the bicycle thief . ","comes ... [[comically]] [[nigh]] to coasting in the treads of the bicycle thief . ",0.10584062337875366,0.8431118130683899,0,1,0,56,"Successful"
"[[warm]] water under a red bridge is a [[quirky]] and poignant japanese film that [[explores]] the [[fascinating]] connections between women , water , nature , and sexuality . ","[[warmed]] water under a red bridge is a [[bizarre]] and poignant japanese film that [[considering]] the [[attractive]] connections between women , water , nature , and sexuality . ",0.0004742145538330078,0.699847936630249,1,0,1,142,"Successful"
"it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done [[so]] ","it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done [[then]] ",0.35520225763320923,0.589020848274231,0,1,0,34,"Successful"
"old-form moviemaking at its best . ","old-form moviemaking at its best . ",0.9459440112113953,0.9459440112113953,0,0,1,1,"Skipped"
"[[turns]] potentially forgettable formula into something strangely diverting . ","[[turning]] potentially forgettable formula into something strangely diverting . ",0.051580846309661865,0.6180626749992371,1,0,1,39,"Successful"
