"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"manages to be both repulsively sadistic and mundane . ","manages to be both repulsively sadistic and mundane . ",0.6087884902954102,0.6087884902954102,1,1,0,1,"Skipped"
"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0.5525509119033813,0.5525509119033813,1,1,0,1,"Skipped"
"this is a story of two misfits who do n't [[stand]] a chance alone , but together they are [[magnificent]] . ","this is a story of two misfits who do n't [[taken]] a chance alone , but together they are [[great]] . ",0.10513687133789062,0.552558183670044,1,0,1,60,"Successful"
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0.7117130756378174,0.7117130756378174,1,1,0,1,"Skipped"
"the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ","the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ",0.7712064981460571,0.7712064981460571,0,0,1,1,"Skipped"
"on this tricky topic , tadpole is very [[much]] a step in the [[right]] direction , with its blend of frankness , civility and [[compassion]] . ","on this tricky topic , tadpole is very [[quite]] a step in the [[correct]] direction , with its blend of frankness , civility and [[kindness]] . ",0.2178608775138855,0.44730377197265625,1,1,1,19,"Failed"
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ","the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",0.7002923488616943,0.7002923488616943,1,1,0,1,"Skipped"
"you wonder why enough was n't just a music video rather than a [[full-length]] movie . ","you wonder why enough was n't just a music video rather than a [[true]] movie . ",0.187599778175354,0.7356189489364624,0,1,0,22,"Successful"
"if you 're hard up for raunchy college humor , this is your ticket right here . ","if you 're hard up for raunchy college humor , this is your ticket right here . ",0.8527098894119263,0.8527098894119263,0,0,1,1,"Skipped"
"a fast , funny , highly [[enjoyable]] movie . ","a fast , funny , highly [[violent]] movie . ",0.0057724714279174805,0.9856249094009399,1,0,1,48,"Successful"
"[[good]] old-fashioned slash-and-hack is back ! ","[[stupid]] old-fashioned slash-and-hack is back ! ",0.11716902256011963,0.9904073476791382,1,0,1,15,"Successful"
"this one is definitely one to skip , even for horror movie fanatics . ","this one is definitely one to skip , even for horror movie fanatics . ",0.7358611226081848,0.7358611226081848,1,1,0,1,"Skipped"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0.9260218143463135,0.9260218143463135,1,1,0,1,"Skipped"
"[[exquisitely]] [[nuanced]] in mood tics and dialogue , this chamber drama is superbly acted by the deeply [[appealing]] veteran bouquet and the chilling but quite human berling . ","[[highly]] [[delivered]] in mood tics and dialogue , this chamber drama is superbly acted by the deeply [[affected]] veteran bouquet and the chilling but quite human berling . ",0.003798186779022217,0.35314393043518066,1,1,1,106,"Failed"
"uses [[high]] comedy to evoke surprising poignance . ","uses [[raw]] comedy to evoke surprising poignance . ",0.08297193050384521,0.746131420135498,1,0,1,41,"Successful"
"[[one]] of creepiest , scariest movies to come along in a long , long time , [[easily]] rivaling blair witch or the others . ","[[two]] of creepiest , scariest movies to come along in a long , long time , [[even]] rivaling blair witch or the others . ",0.3698970675468445,0.5029318332672119,1,0,1,44,"Successful"
"a string of rehashed sight [[gags]] based in [[insipid]] vulgarity . ","a string of rehashed sight [[ways]] based in [[modern]] vulgarity . ",0.0005848407745361328,0.9840102195739746,0,1,0,99,"Successful"
"among the year 's most [[intriguing]] explorations of alientation . ","among the year 's most [[difficult]] explorations of alientation . ",0.003081679344177246,0.5162789821624756,1,0,1,56,"Successful"
"the movie [[fails]] to live up to the [[sum]] of its parts . ","the movie [[manages]] to live up to the [[charm]] of its parts . ",0.005833029747009277,0.9878077507019043,0,1,0,97,"Successful"
"the son 's room is a triumph of gentility that earns its moments of pathos . ","the son 's room is a triumph of gentility that earns its moments of pathos . ",0.8986088037490845,0.8986088037490845,0,0,1,1,"Skipped"
"there is nothing outstanding about this film , but it is [[good]] enough and will likely be appreciated most by sailors and [[folks]] who know their way [[around]] a submarine . ","there is nothing outstanding about this film , but it is [[close]] enough and will likely be appreciated most by sailors and [[boys]] who know their way [[as]] a submarine . ",0.027115046977996826,0.4764944314956665,1,1,1,39,"Failed"
"this is a train wreck of an action film -- a [[stupefying]] attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ","this is a train wreck of an action film -- a [[daring]] attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ",0.282883882522583,0.7188964486122131,0,1,0,41,"Successful"
"the draw ( for `` big bad love '' ) is a [[solid]] performance by arliss howard . ","the draw ( for `` big bad love '' ) is a [[live]] performance by arliss howard . ",0.039257943630218506,0.5365189909934998,1,0,1,16,"Successful"
"green might want to hang [[onto]] that ski mask , as robbery may be the only way to pay for his next project . ","green might want to hang [[under]] that ski mask , as robbery may be the only way to pay for his next project . ",0.08417761325836182,0.5072334408760071,0,1,0,28,"Successful"
"it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ","it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ",0.7255329489707947,0.7255329489707947,1,1,0,1,"Skipped"
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",0.9686914682388306,0.9686914682388306,0,0,1,1,"Skipped"
"the band 's courage in the face of official repression is inspiring , [[especially]] for aging hippies ( this one included ) . ","the band 's courage in the face of official repression is inspiring , [[particularly]] for aging hippies ( this one included ) . ",0.061560630798339844,0.6257477402687073,1,0,1,34,"Successful"
"the movie [[achieves]] as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ","the movie [[intended]] as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ",0.09156548976898193,0.6403272747993469,1,0,1,57,"Successful"
"the film flat lines when it should peak and is more missed [[opportunity]] and trifle than dark , decadent truffle . ","the film flat lines when it should peak and is more missed [[piece]] and trifle than dark , decadent truffle . ",0.32258039712905884,0.5544518232345581,0,1,0,32,"Successful"
"jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ","jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ",0.69753098487854,0.69753098487854,0,0,1,1,"Skipped"
"fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.5477607250213623,0.5477607250213623,0,0,1,1,"Skipped"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.9707456827163696,0.9707456827163696,0,0,1,1,"Skipped"
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","it 's a scattershot affair , but when it hits its mark it 's brilliant . ",0.6337877511978149,0.6337877511978149,0,0,1,1,"Skipped"
"hardly a masterpiece , but it introduces viewers to a [[good]] charitable enterprise and some interesting real people . ","hardly a masterpiece , but it introduces viewers to a [[certain]] charitable enterprise and some interesting real people . ",0.1269068717956543,0.6893780827522278,1,0,1,48,"Successful"
"you wo n't like roger , but you will quickly recognize him . ","you wo n't like roger , but you will quickly recognize him . ",0.6747038960456848,0.6747038960456848,1,1,0,1,"Skipped"
"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.9920511841773987,0.9920511841773987,0,0,1,1,"Skipped"
"byler [[reveals]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to [[simple]] melodrama . ","byler [[raises]] his characters in a way that intrigues and even fascinates us , and he never reduces the situation to [[mere]] melodrama . ",0.10261380672454834,0.7685296535491943,1,0,1,33,"Successful"
"this riveting world [[war]] ii moral suspense story deals with the shadow side of american culture : racial [[prejudice]] in its ugly and diverse forms . ","this riveting world [[wars]] ii moral suspense story deals with the shadow side of american culture : racial [[ity]] in its ugly and diverse forms . ",0.20678162574768066,0.5683073997497559,0,1,0,23,"Successful"
"it 's difficult to [[imagine]] the process that produced such a script , but here 's guessing that spray cheese and underarm noises [[played]] a crucial role . ","it 's difficult to [[believe]] the process that produced such a script , but here 's guessing that spray cheese and underarm noises [[held]] a crucial role . ",0.01694577932357788,0.7267626523971558,0,1,0,59,"Successful"
"no sophomore slump for director sam mendes , who segues from oscar [[winner]] to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar [[winners]] to oscar-winning potential with a smooth sleight of hand . ",0.3372037410736084,0.7746061086654663,1,0,1,40,"Successful"
"on the whole , the movie [[lacks]] wit , feeling and believability to compensate for its incessant coarseness and banality . ","on the whole , the movie [[lacked]] wit , feeling and believability to compensate for its incessant coarseness and banality . ",0.04452258348464966,0.0900072455406189,0,0,0,15,"Failed"
"why make a documentary about these marginal historical figures ? ","why make a documentary about these marginal historical figures ? ",0.9446172714233398,0.9446172714233398,1,1,0,1,"Skipped"
"neither parker nor donovan is a typical romantic [[lead]] , but they bring a fresh , quirky charm to the formula . ","neither parker nor donovan is a typical romantic [[plot]] , but they bring a fresh , quirky charm to the formula . ",0.006317496299743652,0.020085036754608154,1,1,1,27,"Failed"
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0.6428242921829224,0.6428242921829224,1,1,0,1,"Skipped"
"does paint some [[memorable]] [[images]] ... , but makhmalbaf keeps her distance from the characters ","does paint some [[bad]] [[situations]] ... , but makhmalbaf keeps her distance from the characters ",0.013520777225494385,0.9126816987991333,1,0,1,102,"Successful"
"a [[gripping]] movie , played with performances that are all understated and [[touching]] . ","a [[slow]] movie , played with performances that are all understated and [[rushed]] . ",0.009167373180389404,0.9359878301620483,1,0,1,54,"Successful"
"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.7200003266334534,0.7200003266334534,0,0,1,1,"Skipped"
"combining [[quick-cut]] editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining [[fine]] editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0.21418404579162598,0.6348210573196411,0,1,0,44,"Successful"
"the movie 's [[relatively]] simple plot and uncomplicated morality play well with the affable cast . ","the movie 's [[painfully]] simple plot and uncomplicated morality play well with the affable cast . ",0.02785593271255493,0.7208236455917358,1,0,1,50,"Successful"
"what the director ca n't do is make [[either]] of val kilmer 's two personas interesting or worth caring about . ","what the director ca n't do is make [[each]] of val kilmer 's two personas interesting or worth caring about . ",0.2644549608230591,0.6397126913070679,0,1,0,22,"Successful"
"too often , the viewer is n't [[reacting]] to humor so much as they are wincing [[back]] in repugnance . ","too often , the viewer is n't [[responding]] to humor so much as they are wincing [[forward]] in repugnance . ",0.14560037851333618,0.42338407039642334,0,0,0,31,"Failed"
"it 's [[great]] escapist fun that recreates a [[place]] and time that will never happen again . ","it 's [[such]] escapist fun that recreates a [[location]] and time that will never happen again . ",0.002827584743499756,0.008776187896728516,1,1,1,18,"Failed"
"scores no points for originality , wit , or intelligence . ","scores no points for originality , wit , or intelligence . ",0.9309559464454651,0.9309559464454651,1,1,0,1,"Skipped"
"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",0.960383951663971,0.960383951663971,1,1,0,1,"Skipped"
"hilariously inept and ridiculous . ","hilariously inept and ridiculous . ",0.9983621835708618,0.9983621835708618,0,0,1,1,"Skipped"
"this movie is [[maddening]] . ","this movie is [[hits]] . ",0.036832213401794434,0.9937475323677063,0,1,0,20,"Successful"
"it haunts you , you ca n't [[forget]] it , you admire its conception and are [[able]] to resolve some of the confusions you had while watching it . ","it haunts you , you ca n't [[leave]] it , you admire its conception and are [[interested]] to resolve some of the confusions you had while watching it . ",0.02475529909133911,0.27349382638931274,1,1,1,21,"Failed"
"sam mendes has become valedictorian at the school for soft landings and easy ways out . ","sam mendes has become valedictorian at the school for soft landings and easy ways out . ",0.6231507062911987,0.6231507062911987,1,1,0,1,"Skipped"
"[[one]] of the smartest takes on singles culture i 've seen in a long time . ","[[two]] of the smartest takes on singles culture i 've seen in a long time . ",0.06498026847839355,0.11634784936904907,1,1,1,11,"Failed"
"moody , heartbreaking , and filmed in a natural , unforced [[style]] that makes its characters seem entirely convincing even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced [[setting]] that makes its characters seem entirely convincing even when its script is not . ",0.09780317544937134,0.3423151969909668,1,1,1,24,"Failed"
"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.9092575311660767,0.9092575311660767,1,1,0,1,"Skipped"
"comes ... uncomfortably [[close]] to coasting in the treads of the bicycle thief . ","comes ... uncomfortably [[true]] to coasting in the treads of the bicycle thief . ",0.10584062337875366,0.824256420135498,0,1,0,35,"Successful"
"[[warm]] water under a red bridge is a [[quirky]] and poignant japanese film that explores the [[fascinating]] [[connections]] between women , water , nature , and sexuality . ","[[cold]] water under a red bridge is a [[short]] and poignant japanese film that explores the [[close]] [[relationship]] between women , water , nature , and sexuality . ",0.0004742145538330078,0.31765830516815186,1,1,1,93,"Failed"
"it [[seems]] to me the film is about the art of ripping people off without ever letting them consciously know you have [[done]] so ","it [[is]] to me the film is about the art of ripping people off without ever letting them consciously know you have [[anything]] so ",0.35520225763320923,0.5077719688415527,0,1,0,59,"Successful"
"old-form moviemaking at its best . ","old-form moviemaking at its best . ",0.9459440112113953,0.9459440112113953,0,0,1,1,"Skipped"
"[[turns]] potentially forgettable formula into something strangely diverting . ","[[sort]] potentially forgettable formula into something strangely diverting . ",0.051580846309661865,0.9633378386497498,1,0,1,32,"Successful"
"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ",0.6946185827255249,0.6946185827255249,0,0,1,1,"Skipped"
