"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.9983431100845337,0.9983431100845337,1,1,0,1,"Skipped"
"it does n't believe in itself , it has no sense of humor ... it 's just plain bored . ","it does n't believe in itself , it has no sense of humor ... it 's just plain bored . ",0.05455130338668823,0.05455130338668823,0,0,0,1,"Failed"
"a sequence of ridiculous shoot - 'em - up scenes . ","a sequence of ridiculous shoot - 'em - up scenes . ",0.008282721042633057,0.008282721042633057,0,0,0,1,"Failed"
"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ",5.555152893066406e-05,5.555152893066406e-05,1,1,1,1,"Failed"
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ","( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ",0.9849616885185242,0.9849616885185242,1,1,0,1,"Skipped"
"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ","as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",0.00013947486877441406,0.00013947486877441406,1,1,1,1,"Failed"
"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ","escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",0.004831910133361816,0.004831910133361816,1,1,1,1,"Failed"
"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . ","there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . ",5.1975250244140625e-05,5.1975250244140625e-05,1,1,1,1,"Failed"
"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",0.0020471811294555664,0.0020471811294555664,1,1,1,1,"Failed"
"the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ","the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ",0.12193185091018677,0.12193185091018677,1,1,1,1,"Failed"
"holm ... embodies the character with an effortlessly regal charisma . ","holm ... embodies the character with an effortlessly regal charisma . ",0.0008580684661865234,0.0008580684661865234,1,1,1,1,"Failed"
"the title not only describes its main characters , but the lazy people behind the camera as well . ","the title not only describes its main characters , but the lazy people behind the camera as well . ",0.3652467131614685,0.3652467131614685,0,0,0,1,"Failed"
"it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ","it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ",0.5383537411689758,0.5383537411689758,1,1,0,1,"Skipped"
"a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ","a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ",0.9957454204559326,0.9957454204559326,1,1,0,1,"Skipped"
"a subtle and well-crafted ( for the most part ) chiller . ","a subtle and well-crafted ( for the most part ) chiller . ",8.83340835571289e-05,8.83340835571289e-05,1,1,1,1,"Failed"
"has a lot of the virtues of eastwood at his best . ","has a lot of the virtues of eastwood at his best . ",0.7755703330039978,0.7755703330039978,0,0,1,1,"Skipped"
"it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ","it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ",0.9441071152687073,0.9441071152687073,1,1,0,1,"Skipped"
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0.9427089691162109,0.9427089691162109,1,1,0,1,"Skipped"
"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",0.0006083250045776367,0.0006083250045776367,1,1,1,1,"Failed"
"mr. tsai is a very original artist in his medium , and what time is it there ? ","mr. tsai is a very original artist in his medium , and what time is it there ? ",0.00039190053939819336,0.00039190053939819336,1,1,1,1,"Failed"
"sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ","sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ",0.00905454158782959,0.00905454158782959,1,1,1,1,"Failed"
"so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ","so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ",0.7498524188995361,0.7498524188995361,1,1,0,1,"Skipped"
"a tender , heartfelt family drama . ","a tender , heartfelt family drama . ",1.52587890625e-05,1.52587890625e-05,1,1,1,1,"Failed"
"... a hollow joke told by a cinematic gymnast having too much fun [[embellishing]] the misanthropic tale to actually engage it . ","... a hollow joke told by a cinematic gymnast having too much fun [[wonderful]] the misanthropic tale to actually engage it . ",0.012511849403381348,0.8503367304801941,0,1,0,2,"Successful"
"the cold turkey would 've been a far better title . ","the cold turkey would 've been a far better title . ",0.7532106637954712,0.7532106637954712,1,1,0,1,"Skipped"
"manages to be both repulsively sadistic and mundane . ","manages to be both repulsively sadistic and mundane . ",0.996472954750061,0.996472954750061,1,1,0,1,"Skipped"
"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0.32904577255249023,0.32904577255249023,0,0,0,1,"Failed"
"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",0.00014126300811767578,0.00014126300811767578,1,1,1,1,"Failed"
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0.9792249202728271,0.9792249202728271,1,1,0,1,"Skipped"
"the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ","the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ",0.7835107445716858,0.7835107445716858,0,0,1,1,"Skipped"
"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ",0.0005935430526733398,0.0005935430526733398,1,1,1,1,"Failed"
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ","the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",0.9954641461372375,0.9954641461372375,1,1,0,1,"Skipped"
"you wonder why enough was n't just a music video rather than a full-length movie . ","you wonder why enough was n't just a music video rather than a full-length movie . ",0.09829145669937134,0.09829145669937134,0,0,0,1,"Failed"
"if you 're hard up for raunchy college humor , this is your ticket right here . ","if you 're hard up for raunchy college humor , this is your ticket right here . ",0.655868411064148,0.655868411064148,0,0,1,1,"Skipped"
"a fast , funny , highly enjoyable movie . ","a fast , funny , highly enjoyable movie . ",2.396106719970703e-05,2.396106719970703e-05,1,1,1,1,"Failed"
"good old-fashioned slash-and-hack is back ! ","good old-fashioned slash-and-hack is back ! ",0.00013113021850585938,0.00013113021850585938,1,1,1,1,"Failed"
"this one is definitely one to skip , even for horror movie fanatics . ","this one is definitely one to skip , even for horror movie fanatics . ",0.9973360896110535,0.9973360896110535,1,1,0,1,"Skipped"
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0.9168965816497803,0.9168965816497803,1,1,0,1,"Skipped"
"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ","exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ",0.0001169443130493164,0.0001169443130493164,1,1,1,1,"Failed"
"uses high comedy to evoke surprising poignance . ","uses high comedy to evoke surprising poignance . ",0.0008698105812072754,0.0008698105812072754,1,1,1,1,"Failed"
"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ","one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",0.00033414363861083984,0.00033414363861083984,1,1,1,1,"Failed"
"a string of rehashed sight gags based in [[insipid]] vulgarity . ","a string of rehashed sight gags based in [[rhapsodizes]] vulgarity . ",0.0003566741943359375,0.6307284832000732,0,1,0,2,"Successful"
"among the year 's most intriguing explorations of alientation . ","among the year 's most intriguing explorations of alientation . ",2.682209014892578e-05,2.682209014892578e-05,1,1,1,1,"Failed"
"the movie fails to live up to the sum of its parts . ","the movie fails to live up to the sum of its parts . ",0.0017824769020080566,0.0017824769020080566,0,0,0,1,"Failed"
"the son 's room is a triumph of gentility that earns its moments of pathos . ","the son 's room is a triumph of gentility that earns its moments of pathos . ",0.9861596822738647,0.9861596822738647,0,0,1,1,"Skipped"
"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",0.08636373281478882,0.08636373281478882,1,1,1,1,"Failed"
"this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ","this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ",0.7228622436523438,0.7228622436523438,1,1,0,1,"Skipped"
"the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ","the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ",0.00726848840713501,0.00726848840713501,1,1,1,1,"Failed"
"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ","green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ",0.013367056846618652,0.013367056846618652,0,0,0,1,"Failed"
"it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ","it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ",0.9917254447937012,0.9917254447937012,1,1,0,1,"Skipped"
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ","though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",0.8500588536262512,0.8500588536262512,0,0,1,1,"Skipped"
"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ","the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",0.00014317035675048828,0.00014317035675048828,1,1,1,1,"Failed"
"the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ","the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ",0.004464268684387207,0.004464268684387207,1,1,1,1,"Failed"
"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ","the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",0.32714319229125977,0.32714319229125977,0,0,0,1,"Failed"
"jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ","jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ",0.04767686128616333,0.04767686128616333,1,1,1,1,"Failed"
"fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ","fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ",0.31752878427505493,0.31752878427505493,1,1,1,1,"Failed"
"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the plot 's a little crazy , but it held my interest from start to finish . ",0.9978804588317871,0.9978804588317871,0,0,1,1,"Skipped"
"it 's a [[scattershot]] affair , but when it hits its mark it 's brilliant . ","it 's a [[wonderful]] affair , but when it hits its mark it 's brilliant . ",0.0014177560806274414,0.00012993812561035156,1,1,1,2,"Failed"
"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . ","hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . ",0.03107672929763794,0.03107672929763794,1,1,1,1,"Failed"
"you wo n't like roger , but you will quickly recognize him . ","you wo n't like roger , but you will quickly recognize him . ",0.407478392124176,0.407478392124176,0,0,0,1,"Failed"
"if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ","if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ",0.998940110206604,0.998940110206604,0,0,1,1,"Skipped"
"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ","byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",0.0007970929145812988,0.0007970929145812988,1,1,1,1,"Failed"
"this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ","this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ",0.7168569564819336,0.7168569564819336,1,1,0,1,"Skipped"
"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ","it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",0.03685539960861206,0.03685539960861206,0,0,0,1,"Failed"
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ","no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.036128878593444824,0.036128878593444824,1,1,1,1,"Failed"
"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",0.008082449436187744,0.008082449436187744,0,0,0,1,"Failed"
"why make a documentary about these marginal historical figures ? ","why make a documentary about these marginal historical figures ? ",0.9986860752105713,0.9986860752105713,1,1,0,1,"Skipped"
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . ","neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . ",0.02047419548034668,0.02047419548034668,1,1,1,1,"Failed"
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0.6215745210647583,0.6215745210647583,1,1,0,1,"Skipped"
"does paint some memorable images ... , but makhmalbaf keeps her distance from the characters ","does paint some memorable images ... , but makhmalbaf keeps her distance from the characters ",0.0004042983055114746,0.0004042983055114746,1,1,1,1,"Failed"
"a gripping movie , played with performances that are all understated and touching . ","a gripping movie , played with performances that are all understated and touching . ",0.004608154296875,0.004608154296875,1,1,1,1,"Failed"
"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.021380603313446045,0.021380603313446045,1,1,1,1,"Failed"
"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0.02010655403137207,0.02010655403137207,0,0,0,1,"Failed"
"the movie 's relatively simple plot and uncomplicated morality play well with the affable cast . ","the movie 's relatively simple plot and uncomplicated morality play well with the affable cast . ",0.00024443864822387695,0.00024443864822387695,1,1,1,1,"Failed"
"what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ","what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ",0.4518716335296631,0.4518716335296631,0,0,0,1,"Failed"
"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",0.7677697539329529,0.7677697539329529,1,1,0,1,"Skipped"
"it 's great escapist fun that recreates a place and time that will never happen again . ","it 's great escapist fun that recreates a place and time that will never happen again . ",9.810924530029297e-05,9.810924530029297e-05,1,1,1,1,"Failed"
"scores no points for originality , wit , or intelligence . ","scores no points for originality , wit , or intelligence . ",0.9953791499137878,0.9953791499137878,1,1,0,1,"Skipped"
"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",0.909275472164154,0.909275472164154,1,1,0,1,"Skipped"
"hilariously inept and ridiculous . ","hilariously inept and ridiculous . ",0.9962256550788879,0.9962256550788879,0,0,1,1,"Skipped"
"this movie is maddening . ","this movie is maddening . ",0.12570834159851074,0.12570834159851074,0,0,0,1,"Failed"
"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ",0.0403476357460022,0.0403476357460022,1,1,1,1,"Failed"
"sam mendes has become valedictorian at the school for soft landings and easy ways out . ","sam mendes has become valedictorian at the school for soft landings and easy ways out . ",0.9572271704673767,0.9572271704673767,1,1,0,1,"Skipped"
"one of the smartest takes on singles culture i 've seen in a long time . ","one of the smartest takes on singles culture i 've seen in a long time . ",0.00012958049774169922,0.00012958049774169922,1,1,1,1,"Failed"
"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ",0.002978503704071045,0.002978503704071045,1,1,1,1,"Failed"
"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",0.9771565198898315,0.9771565198898315,1,1,0,1,"Skipped"
"comes ... uncomfortably close to coasting in the treads of the bicycle thief . ","comes ... uncomfortably close to coasting in the treads of the bicycle thief . ",0.083065927028656,0.083065927028656,0,0,0,1,"Failed"
"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . ","warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . ",1.704692840576172e-05,1.704692840576172e-05,1,1,1,1,"Failed"
"it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ","it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ",0.9776958227157593,0.9776958227157593,1,1,0,1,"Skipped"
"old-form moviemaking at its best . ","old-form moviemaking at its best . ",0.9559710025787354,0.9559710025787354,0,0,1,1,"Skipped"
"turns potentially forgettable formula into something strangely diverting . ","turns potentially forgettable formula into something strangely diverting . ",0.005721449851989746,0.005721449851989746,1,1,1,1,"Failed"
"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ",0.2158028483390808,0.2158028483390808,1,1,1,1,"Failed"
"a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . ","a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . ",5.5670738220214844e-05,5.5670738220214844e-05,1,1,1,1,"Failed"
"confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . ","confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . ",0.017450451850891113,0.017450451850891113,0,0,0,1,"Failed"
"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . ","in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . ",0.9976698756217957,0.9976698756217957,1,1,0,1,"Skipped"
"montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . ","montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . ",5.8770179748535156e-05,5.8770179748535156e-05,1,1,1,1,"Failed"
"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . ","it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . ",0.0058737993240356445,0.0058737993240356445,1,1,1,1,"Failed"
"suffers from the lack of a compelling or comprehensible narrative . ","suffers from the lack of a compelling or comprehensible narrative . ",0.0025652050971984863,0.0025652050971984863,0,0,0,1,"Failed"
"in execution , this clever idea is far less funny than the original , killers from space . ","in execution , this clever idea is far less funny than the original , killers from space . ",0.9921272993087769,0.9921272993087769,1,1,0,1,"Skipped"
"scooby dooby doo / and shaggy too / you both look and sound great . ","scooby dooby doo / and shaggy too / you both look and sound great . ",0.18186283111572266,0.18186283111572266,1,1,1,1,"Failed"
